"","associated_gene","Mouse","Fetal","Adult","Human"
"3560","RTN4",1,1,1,2
"3561","RUBCN",5,NA,NA,NA
"3562","RUFY1",NA,1,NA,1
"3563","RUFY2",1,NA,NA,NA
"3564","RUFY3",1,NA,NA,NA
"3565","RUNDC3A",11,2,2,4
"3566","RUSC1",4,1,4,4
"3567","RUSC2",6,1,1,1
"3568","RUVBL2",1,1,1,1
"3569","RWDD1",1,NA,NA,NA
"3570","RWDD2A",NA,1,1,1
"3571","RWDD3",NA,NA,1,1
"3572","RWDD4A",1,NA,NA,NA
"3573","RXFP1",1,NA,NA,NA
"3574","RXRB",1,NA,1,1
"3575","RYR2",NA,NA,1,1
"3576","RYR3",1,NA,NA,NA
"3577","S100A13",1,NA,NA,NA
"3578","S100PBP",4,NA,NA,NA
"3579","SAFB",2,1,NA,1
"3580","SAFB2",5,1,3,4
"3581","SAMD10",1,NA,NA,NA
"3582","SAMD4B",1,4,7,7
"3583","SAMM50",2,NA,NA,NA
"3584","SAP18",1,NA,NA,NA
"3585","SAP25_LRCH4",NA,NA,NA,1
"3586","SAP30BP",NA,NA,NA,1
"3587","SAR1A",NA,NA,2,2
"3588","SARS",3,1,3,4
"3589","SARS2",1,NA,NA,NA
"3590","SART1",1,NA,NA,NA
"3591","SART3",NA,1,NA,1
"3592","SAT1",1,1,2,2
"3593","SAT2",NA,2,1,2
"3594","SATB1-AS1",NA,NA,1,1
"3595","SBDS",NA,1,2,2
"3596","SBDSP1",NA,2,1,2
"3597","SBF1",1,NA,NA,NA
"3598","SC5D",2,NA,NA,NA
"3599","SCAF4",NA,1,NA,1
"3600","SCAMP2",1,NA,NA,NA
"3601","SCAMP3",1,NA,NA,NA
"3602","SCAMP4",1,NA,NA,NA
"3603","SCAP",4,NA,NA,NA
"3604","SCARF1",1,NA,NA,NA
"3605","SCARF2",1,NA,NA,NA
"3606","SCCPDH",1,NA,NA,NA
"3607","SCGB2B2_AC020910.5_SCGB1B2P",NA,1,NA,NA
"3608","SCHIP1",1,1,1,1
"3609","SCLY",1,NA,NA,NA
"3610","SCMH1",6,5,1,6
"3611","SCML2",NA,1,NA,2
"3612","SCN1B",3,NA,NA,NA
"3613","SCN2B",1,NA,NA,NA
"3614","SCN3A",1,NA,NA,NA
"3615","SCN3B",1,NA,1,1
"3616","SCNM1",NA,1,NA,1
"3617","SCO1",1,NA,NA,NA
"3618","SCPEP1",NA,NA,1,1
"3619","SCRN1",3,NA,NA,NA
"3620","SCRN2",NA,5,NA,9
"3621","SCRT1",1,NA,NA,NA
"3622","SCYL1",4,2,2,3
"3623","SDC3",5,NA,NA,NA
"3624","SDHA",2,NA,NA,NA
"3625","SDHB",1,NA,NA,NA
"3626","SDHD",2,NA,NA,NA
"3627","SDK2",1,NA,NA,NA
"3628","SDR39U1",6,3,1,6
"3629","SEC13",3,NA,NA,NA
"3630","SEC14L1",1,NA,NA,NA
"3631","SEC14L2",1,NA,NA,NA
"3632","SEC23B",2,NA,NA,NA
"3633","SEC24C",8,NA,NA,NA
"3634","SEC31A",1,NA,NA,NA
"3635","SEC31B",NA,NA,1,1
"3636","SEC61A1",1,NA,NA,NA
"3637","SEC62",NA,1,NA,1
"3638","SECISBP2",NA,NA,1,1
"3639","SECISBP2L",1,NA,NA,NA
"3640","SELENBP1",NA,NA,NA,1
"3641","SELENOF",1,NA,NA,1
"3642","SELENOK",1,NA,NA,NA
"3643","SELENOO",2,NA,NA,NA
"3644","SELENOS",1,NA,NA,NA
"3645","SELENOV",1,NA,NA,NA
"3646","SELENOW",2,NA,NA,NA
"3647","SEMA3B",NA,NA,5,5
"3648","SEMA4A",1,1,1,1
"3649","SEMA4B",1,NA,NA,NA
"3650","SEMA4F",1,NA,NA,NA
"3651","SEMA5B",NA,NA,NA,1
"3652","SEMA6A",1,NA,NA,NA
"3653","SEMA6B",1,NA,1,1
"3654","SEMA6C",1,1,NA,2
"3655","SENP2",1,NA,NA,NA
"3656","SEPT11",1,NA,NA,NA
"3657","SEPT2",1,1,NA,1
"3658","SEPT3",4,1,NA,2
"3659","SEPT4",3,1,13,16
"3660","SEPT5",11,2,2,6
"3661","SEPT5_GP1BB",NA,NA,2,2
"3662","SEPT8",NA,1,2,2
"3663","SEPT9",NA,1,1,1
"3664","SERF2",NA,NA,1,1
"3665","SERINC5",1,NA,NA,NA
"3666","SERP1",1,NA,NA,NA
"3667","SERP2",1,NA,NA,NA
"3668","SERPINA3N",1,NA,NA,NA
"3669","SESN1",1,NA,NA,NA
"3670","SETD5",NA,NA,1,1
"3671","SETD6",3,NA,NA,NA
"3672","SEZ6",7,6,NA,6
"3673","SEZ6L",1,NA,NA,NA
"3674","SEZ6L2",3,NA,NA,NA
"3675","SF1",5,1,3,4
"3676","SF3A1",2,NA,NA,NA
"3677","SF3A2",1,2,1,2
"3678","SF3A3",NA,1,NA,1
"3679","SF3B1",2,2,1,2
"3680","SF3B2",3,1,1,1
"3681","SF3B4",3,NA,NA,NA
"3682","SFPQ",1,NA,NA,NA
"3683","SFSWAP",1,NA,NA,NA
"3684","SFT2D1",1,1,NA,1
"3685","SFXN1",1,NA,NA,NA
"3686","SFXN3",2,3,NA,4
"3687","SFXN4",NA,NA,NA,1
"3688","SGCB",2,NA,NA,NA
"3689","SGF29",1,NA,NA,NA
"3690","SGK3",NA,NA,1,1
"3691","SGPL1",1,NA,NA,NA
"3692","SGSM1",1,NA,NA,NA
"3693","SGSM3",1,6,2,11
"3694","SGTA",2,1,NA,1
"3695","SH2B1",7,NA,NA,NA
"3696","SH2B3",2,NA,NA,NA
"3697","SH2D5",2,NA,NA,NA
"3698","SH3BP1",3,NA,1,1
"3699","SH3BP5L",4,NA,NA,NA
"3700","SH3GL1",1,1,NA,1
"3701","SH3GL2",1,1,NA,1
"3702","SH3GLB2",14,1,10,10
"3703","SH3PXD2B",NA,1,NA,1
"3704","SHARPIN",4,2,1,1
"3705","SHC2",1,NA,NA,NA
"3706","SHC4",NA,NA,1,1
"3707","SHD",2,NA,NA,NA
"3708","SHF",1,NA,NA,NA
"3709","SHISA4",1,NA,NA,NA
"3710","SHISA5",1,NA,NA,1
"3711","SHISA7",1,NA,NA,NA
"3712","SHISA8",NA,NA,1,1
"3713","SHKBP1",2,NA,NA,2
"3714","SHMT2",2,NA,NA,NA
"3715","SHROOM1",2,NA,NA,NA
"3716","SIAH1",NA,NA,NA,1
"3717","SIDT1",2,NA,NA,NA
"3718","SIDT2",1,NA,1,1
"3719","SIGLECH",1,NA,NA,NA
"3720","SIGMAR1",1,1,NA,1
"3721","SIK2",1,NA,NA,NA
"3722","SIMC1",1,NA,NA,NA
"3723","SIN3B",NA,1,1,1
"3724","SIPA1",2,NA,NA,NA
"3725","SIPA1L1",1,NA,1,1
"3726","SIRPA",1,NA,NA,NA
"3727","SIRT2",NA,6,5,8
"3728","SIRT4",1,NA,NA,NA
"3729","SIRT5",1,NA,NA,NA
"3730","SIRT7",5,2,1,3
"3731","SIVA1",1,NA,NA,NA
"3732","SKA2",2,NA,NA,NA
"3733","SKI",1,NA,NA,NA
"3734","SKIL",2,NA,NA,NA
"3735","SKIV2L",2,NA,NA,NA
"3736","SKP1",NA,1,NA,1
"3737","SLAIN2",NA,NA,1,1
"3738","SLC10A7",1,NA,NA,NA
"3739","SLC11A2",2,1,NA,1
"3740","SLC12A5",1,NA,NA,NA
"3741","SLC12A6",1,NA,NA,NA
"3742","SLC12A9",1,NA,NA,NA
"3743","SLC16A1",1,NA,NA,NA
"3744","SLC16A11",2,NA,NA,NA
"3745","SLC17A7",3,NA,NA,NA
"3746","SLC18B1",NA,NA,NA,1
"3747","SLC19A1",3,NA,1,2
"3748","SLC19A2",NA,2,NA,2
"3749","SLC1A2",NA,NA,1,1
"3750","SLC1A3",1,NA,NA,NA
"3751","SLC20A1",3,NA,1,1
"3752","SLC22A17",12,5,5,11
"3753","SLC22A4",1,NA,NA,NA
"3754","SLC22A7",1,NA,NA,NA
"3755","SLC22A8",1,NA,NA,NA
"3756","SLC23A2",4,NA,NA,NA
"3757","SLC25A1",1,1,NA,1
"3758","SLC25A11",NA,NA,NA,1
"3759","SLC25A14",NA,NA,NA,1
"3760","SLC25A17",2,NA,NA,NA
"3761","SLC25A18",NA,NA,1,1
"3762","SLC25A19",2,NA,NA,NA
"3763","SLC25A22",9,1,NA,4
"3764","SLC25A23",1,NA,3,3
"3765","SLC25A27",NA,1,1,1
"3766","SLC25A28",1,NA,1,1
"3767","SLC25A29",NA,1,NA,1
"3768","SLC25A3",3,1,NA,1
"3769","SLC25A38",1,NA,NA,NA
"3770","SLC25A39",NA,3,3,3
"3771","SLC25A4",1,1,1,2
"3772","SLC25A45",1,NA,1,1
"3773","SLC25A47",1,NA,NA,NA
"3774","SLC25A5",1,1,NA,1
"3775","SLC25A51",NA,NA,2,3
"3776","SLC27A1",3,NA,1,2
"3777","SLC27A2",1,NA,NA,NA
"3778","SLC27A3",NA,1,NA,2
"3779","SLC29A1",1,1,2,2
"3780","SLC29A2",NA,1,1,2
"3781","SLC2A1",1,NA,NA,NA
"3782","SLC2A3",NA,1,NA,1
"3783","SLC2A5",1,NA,NA,NA
"3784","SLC2A6",2,NA,NA,NA
"3785","SLC2A8",5,1,NA,1
"3786","SLC30A3",2,NA,1,1
"3787","SLC30A4",NA,1,NA,1
"3788","SLC30A5",NA,NA,NA,1
"3789","SLC30A9",1,NA,NA,NA
"3790","SLC31A2",1,NA,NA,NA
"3791","SLC33A1",NA,1,NA,1
"3792","SLC35A1",NA,4,1,4
"3793","SLC35A2",1,NA,NA,NA
"3794","SLC35A5",1,1,NA,1
"3795","SLC35B1",1,NA,NA,1
"3796","SLC35B2",NA,1,NA,2
"3797","SLC35C2",7,NA,NA,1
"3798","SLC35E2B",NA,1,NA,1
"3799","SLC37A4",2,1,1,1
"3800","SLC38A10",NA,1,NA,NA
"3801","SLC38A2",2,NA,NA,NA
"3802","SLC38A3",1,NA,1,1
"3803","SLC38A7",3,NA,NA,1
"3804","SLC39A10",NA,NA,NA,1
"3805","SLC39A13",NA,2,4,5
"3806","SLC39A3",3,NA,NA,NA
"3807","SLC39A9",1,NA,NA,NA
"3808","SLC3A2",NA,1,1,5
"3809","SLC41A3",NA,1,1,2
"3810","SLC43A2",NA,1,NA,2
"3811","SLC44A1",NA,1,1,2
"3812","SLC44A2",2,1,1,2
"3813","SLC44A4",1,NA,NA,NA
"3814","SLC46A1",1,NA,NA,NA
"3815","SLC4A10",2,NA,NA,NA
"3816","SLC4A3",8,NA,NA,NA
"3817","SLC4A8",NA,1,NA,1
"3818","SLC50A1",2,NA,NA,NA
"3819","SLC52A2",1,NA,NA,NA
"3820","SLC5A6",1,2,2,5
"3821","SLC6A1",3,NA,2,2
"3822","SLC6A17",3,NA,NA,NA
"3823","SLC6A6",NA,1,NA,1
"3824","SLC6A7",NA,1,1,1
"3825","SLC6A8",7,NA,NA,NA
"3826","SLC6A9",1,NA,NA,NA
"3827","SLC7A10",4,NA,1,1
"3828","SLC7A11",1,NA,NA,NA
"3829","SLC7A4",9,NA,NA,NA
"3830","SLC7A5",1,NA,NA,NA
"3831","SLC7A6",2,NA,NA,NA
"3832","SLC7A6OS",2,NA,NA,NA
"3833","SLC8A1",1,NA,NA,NA
"3834","SLC9A3-AS1",NA,1,1,2
"3835","SLC9A3R1",1,NA,NA,NA
"3836","SLC9A5",2,NA,NA,NA
"3837","SLCO1C1",NA,1,NA,1
"3838","SLIRP",1,NA,NA,NA
"3839","SLIT1",NA,1,1,1
"3840","SLMAP",4,NA,NA,NA
"3841","SLTM",NA,NA,NA,2
"3842","SLU7",NA,1,1,1
"3843","SLX1A",NA,1,NA,2
"3844","SLX1A-SULT1A3",NA,1,NA,2
"3845","SLX1B",1,NA,NA,NA
"3846","SMAD2",1,NA,NA,NA
"3847","SMAD5",1,NA,NA,NA
"3848","SMAP2",1,NA,NA,1
"3849","SMARCA1",1,NA,NA,NA
"3850","SMARCA2",1,NA,NA,NA
"3851","SMARCAD1",NA,1,NA,1
"3852","SMARCAL1",1,NA,NA,NA
"3853","SMARCC2",2,1,NA,2
"3854","SMARCD1",NA,2,1,4
"3855","SMARCD3",NA,11,3,12
"3856","SMC5",NA,NA,NA,1
"3857","SMG1",NA,1,NA,1
"3858","SMG5",6,1,1,1
"3859","SMG9",2,NA,NA,1
"3860","SMIM11B",NA,NA,1,1
"3861","SMIM29",NA,NA,NA,1
"3862","SMOX",2,1,1,2
"3863","SMPD2",2,NA,NA,1
"3864","SMPD3",1,1,NA,2
"3865","SMPD5",1,NA,NA,NA
"3866","SMS",1,NA,NA,NA
"3867","SMTN",1,1,1,3
"3868","SMUG1",NA,1,NA,1
"3869","SMURF1",1,NA,NA,NA
"3870","SMYD2",2,NA,NA,NA
"3871","SMYD4",1,NA,NA,NA
"3872","SMYD5",2,1,NA,1
"3873","SNAP23",NA,1,1,1
"3874","SNAP29",NA,1,NA,1
"3875","SNAPC1",1,NA,NA,NA
"3876","SNAPC2",2,NA,NA,NA
"3877","SNAPC4",2,NA,NA,NA
"3878","SNCB",6,NA,1,2
"3879","SNCG",NA,NA,1,1
"3880","SNF8",2,NA,NA,NA
"3881","SNHG15",1,NA,NA,NA
"3882","SNHG21",NA,1,NA,1
"3883","SNHG5",1,NA,NA,NA
"3884","SNIP1",1,NA,NA,NA
"3885","SNPH",10,NA,NA,NA
"3886","SNRK",4,NA,NA,NA
"3887","SNRNP200",NA,1,NA,2
"3888","SNRNP25",NA,NA,NA,2
"3889","SNRNP27_MXD1",1,NA,NA,NA
"3890","SNRNP48",1,NA,NA,NA
"3891","SNRNP70",3,2,2,2
"3892","SNRPA",1,NA,NA,NA
"3893","SNRPA1",2,NA,NA,NA
"3894","SNRPN",1,NA,NA,NA
"3895","SNTA1",NA,NA,1,1
"3896","SNX1",1,NA,NA,NA
"3897","SNX11",2,NA,NA,NA
"3898","SNX14",1,NA,NA,NA
"3899","SNX15",1,1,NA,1
"3900","SNX16",1,NA,NA,NA
"3901","SNX17",1,1,NA,2
"3902","SNX2",NA,1,NA,1
"3903","SNX22",1,NA,NA,NA
"3904","SNX27",1,NA,NA,NA
"3905","SNX32",3,NA,1,2
"3906","SOAT1",1,NA,NA,NA
"3907","SOD2",2,NA,NA,NA
"3908","SON",1,NA,NA,1
"3909","SORBS1",11,1,NA,NA
"3910","SORBS3",1,1,4,5
"3911","SORL1",NA,1,2,2
"3912","SOX13",2,NA,NA,NA
"3913","SOX2OT",1,NA,NA,NA
"3914","SP2",NA,1,NA,1
"3915","SPACA6",2,NA,NA,NA
"3916","SPAG5",2,2,NA,2
"3917","SPAG6L",1,NA,NA,NA
"3918","SPAG7",1,NA,NA,1
"3919","SPAG9",NA,3,NA,3
"3920","SPARCL1",1,NA,NA,NA
"3921","SPATA2",1,NA,NA,NA
"3922","SPATA20",NA,NA,2,2
"3923","SPATA33",NA,NA,1,2
"3924","SPCS1",1,NA,NA,NA
"3925","SPDL1",NA,NA,1,1
"3926","SPEF1",NA,NA,1,1
"3927","SPEG",1,NA,3,3
"3928","SPG7",2,NA,NA,NA
"3929","SPHK2",2,1,NA,1
"3930","SPICE1",NA,1,NA,1
"3931","SPIDR",NA,2,NA,3
"3932","SPIN2B",NA,NA,1,2
"3933","SPIRE1",NA,1,NA,1
"3934","SPNS1",3,NA,NA,NA
"3935","SPNS2",1,NA,NA,NA
"3936","SPOCK2",2,NA,NA,NA
"3937","SPOP",3,NA,NA,NA
"3938","SPOUT1",2,1,1,2
"3939","SPPL2B",6,1,2,3
"3940","SPRN",1,NA,NA,NA
"3941","SPRYD3",NA,1,2,4
"3942","SPSB2",NA,NA,1,1
"3943","SPSB3",2,4,2,4
"3944","SPTAN1",1,4,1,4
"3945","SPTBN1",1,NA,NA,NA
"3946","SPTBN4",1,NA,2,2
"3947","SPTSSA_EAPP",1,NA,NA,NA
"3948","SQLE",NA,1,1,1
"3949","SQSTM1",NA,NA,NA,1
"3950","SRCAP",2,NA,NA,NA
"3951","SREBF1",1,NA,NA,1
"3952","SREBF2",7,NA,NA,NA
"3953","SRGAP2",1,1,NA,1
"3954","SRI",NA,1,NA,1
"3955","SRM",2,1,NA,1
"3956","SRP14",1,NA,NA,NA
"3957","SRPK2",1,1,2,2
"3958","SRPK3",NA,NA,1,1
"3959","SRPR",3,NA,NA,NA
"3960","SRR",5,NA,NA,1
"3961","SRRD",3,NA,NA,NA
"3962","SRRM1",5,4,4,6
"3963","SRRM2",2,NA,NA,NA
"3964","SRRT",8,1,NA,NA
"3965","SRSF1",6,2,1,3
"3966","SRSF10",1,2,1,3
"3967","SRSF11",6,1,3,3
"3968","SRSF12",2,NA,NA,NA
"3969","SRSF2",4,2,NA,2
"3970","SRSF3",1,1,NA,1
"3971","SRSF5",4,7,4,10
"3972","SRSF7",4,4,3,6
"3973","SRSF9",5,1,1,2
"3974","SS18",1,NA,NA,NA
"3975","SS18L1",1,NA,NA,NA
"3976","SS18L2",1,NA,NA,NA
"3977","SSB",1,NA,1,1
"3978","SSBP4",10,NA,2,2
"3979","SSC4D_YWHAG",1,NA,NA,NA
"3980","SSH3",3,NA,1,2
"3981","SSR4",1,NA,NA,1
"3982","SSRP1",2,NA,NA,1
"3983","SSSCA1",1,NA,NA,NA
"3984","ST13",1,NA,NA,NA
"3985","ST3GAL1",NA,1,NA,1
"3986","ST3GAL5",NA,NA,1,1
"3987","ST6GAL2",NA,1,NA,1
"3988","ST6GALNAC4",1,NA,NA,NA
"3989","ST6GALNAC6",NA,2,6,7
"3990","STAG3L1",NA,NA,1,1
"3991","STAG3L3",NA,3,1,3
"3992","STAG3L5P_PILRB_PILRA",NA,1,NA,NA
"3993","STAG3L5P-PVRIG2P-PILRB",NA,NA,NA,1
"3994","STAM",NA,1,NA,1
"3995","STAMBP",NA,1,NA,1
"3996","STARD10",NA,NA,2,2
"3997","STARD3",2,5,5,7
"3998","STARD7",3,1,NA,1
"3999","STAT2",2,1,NA,1
"4000","STAT5B",NA,NA,NA,1
"4001","STAU1",2,1,1,1
"4002","STIP1",NA,1,1,1
"4003","STK11",1,NA,1,1
"4004","STK16",1,NA,NA,NA
"4005","STK19",NA,NA,1,NA
"4006","STK25",4,2,3,5
"4007","STK38L",NA,1,NA,1
"4008","STMN1",2,NA,NA,NA
"4009","STMN2",1,NA,NA,NA
"4010","STMN4",NA,2,NA,3
"4011","STOML2",NA,1,1,2
"4012","STRADA",NA,2,NA,1
"4013","STRADB",NA,1,NA,1
"4014","STRAP",NA,NA,1,1
"4015","STRBP",2,NA,NA,NA
"4016","STRIP1",4,1,NA,2
"4017","STRN4",4,NA,2,2
"4018","STT3B",NA,1,NA,1
"4019","STUB1",NA,1,3,5
"4020","STUB1_RHBDL1",2,NA,NA,NA
"4021","STX10",NA,3,2,2
"4022","STX12",1,NA,NA,NA
"4023","STX16",1,NA,NA,NA
"4024","STX17",1,NA,NA,NA
"4025","STX1A",NA,2,NA,1
"4026","STX1B",2,NA,NA,NA
"4027","STX4",NA,NA,1,1
"4028","STX4A",2,NA,NA,NA
"4029","STX5",NA,1,1,2
"4030","STX5A",3,NA,NA,NA
"4031","STX7",2,1,NA,1
"4032","STXBP1",3,NA,NA,NA
"4033","STXBP3",1,NA,NA,NA
"4034","SUB1",1,NA,NA,NA
"4035","SUCLA2",3,NA,NA,NA
"4036","SUCLG1",NA,NA,NA,1
"4037","SUDS3",3,1,NA,1
"4038","SUGP2",2,4,4,6
"4039","SUGT1",1,NA,NA,NA
"4040","SULT1A1",NA,NA,1,1
"4041","SULT4A1",1,1,NA,1
"4042","SUMF2",NA,1,NA,1
"4043","SUMO1",1,NA,NA,NA
"4044","SUN1",NA,2,1,3
"4045","SUN2",NA,1,NA,2
"4046","SUOX",NA,1,1,2
"4047","SUOX_AC034102.1",NA,NA,NA,1
"4048","SUPT16H",NA,1,1,1
"4049","SUPT20H",NA,3,NA,3
"4050","SUPT5",6,NA,NA,NA
"4051","SUPT7L",NA,1,NA,1
"4052","SURF1",4,NA,NA,NA
"4053","SURF2",3,NA,NA,NA
"4054","SUV39H1",1,1,NA,1
"4055","SUZ12P1",NA,2,1,2
"4056","SV2A",NA,1,NA,1
"4057","SVOP",1,NA,NA,NA
"4058","SWAP70",1,NA,NA,NA
"4059","SYDE1",1,NA,NA,NA
"4060","SYF2",1,NA,NA,NA
"4061","SYN1",3,NA,1,1
"4062","SYNE1",1,NA,1,1
"4063","SYNE2",2,NA,NA,NA
"4064","SYNE4_ALKBH6",1,NA,NA,NA
"4065","SYNGR1",2,1,1,1
"4066","SYNGR3",1,NA,NA,NA
"4067","SYT11",1,1,1,1
"4068","SYT13",1,NA,NA,NA
"4069","SYT3",2,NA,NA,NA
"4070","SYT4",NA,NA,NA,1
"4071","SYT5",1,NA,1,1
"4072","SYT7",2,NA,NA,NA
"4073","SYVN1",1,2,1,2
"4074","TAB1",3,NA,NA,NA
"4075","TACC2",6,NA,1,1
"4076","TADA2A",1,NA,NA,NA
"4077","TADA3",2,NA,NA,NA
"4078","TAF10",2,NA,NA,NA
"4079","TAF11",NA,1,NA,1
"4080","TAF1C",NA,2,1,3
"4081","TAF1D",1,NA,NA,NA
"4082","TAF6",NA,2,NA,3
"4083","TAF6L",1,1,NA,1
"4084","TAF8",1,NA,NA,NA
"4085","TAGAP1",1,NA,NA,NA
"4086","TAGLN3",1,NA,NA,NA
"4087","TALDO1",NA,1,NA,1
"4088","TAMM41",1,1,NA,1
"4089","TANGO2",NA,NA,3,3
"4090","TANK",1,NA,NA,NA
"4091","TAOK1",NA,NA,NA,1
"4092","TAOK2",NA,NA,1,NA
"4093","TAOK3",NA,NA,NA,1
"4094","TAPBP",1,NA,NA,NA
"4095","TARBP2",1,NA,NA,NA
"4096","TARDBP",1,NA,NA,NA
"4097","TARS",1,NA,NA,NA
"4098","TARS2",1,NA,NA,NA
"4099","TASOR",3,NA,NA,NA
"4100","TATDN3",1,NA,NA,NA
"4101","TAX1BP1",1,NA,NA,NA
"4102","TAX1BP3",NA,1,NA,1
"4103","TAZ",4,6,1,6
"4104","TBC1D10A",2,NA,NA,NA
"4105","TBC1D17",3,3,1,5
"4106","TBC1D19",1,NA,NA,NA
"4107","TBC1D20",NA,NA,1,1
"4108","TBC1D22B",1,NA,NA,NA
"4109","TBC1D24",NA,NA,NA,1
"4110","TBC1D25",NA,NA,NA,1
"4111","TBC1D31",2,NA,NA,NA
"4112","TBC1D3L",NA,1,NA,1
"4113","TBC1D8",1,NA,NA,NA
"4114","TBCD",NA,1,1,1
"4115","TBCE",2,NA,NA,NA
"4116","TBCEL",1,NA,NA,NA
"4117","TBCK",NA,1,NA,1
"4118","TBK1",1,NA,NA,NA
"4119","TBL2",1,NA,1,1
"4120","TBL3",NA,NA,1,1
"4121","TBP",2,NA,NA,1
"4122","TBRG4",1,NA,2,3
"4123","TCAF1",1,NA,NA,NA
"4124","TCEA2",3,2,4,5
"4125","TCEAL4",NA,NA,1,1
"4126","TCF25",1,NA,2,2
"4127","TCF4",NA,1,NA,1
"4128","TCIRG1",3,NA,NA,NA
"4129","TCN2",1,NA,NA,NA
"4130","TCP1",1,3,NA,3
"4131","TCP11L2",1,NA,NA,NA
"4132","TCTEX1D2",2,NA,NA,NA
"4133","TCTN2",1,NA,NA,NA
"4134","TCTN3",3,NA,NA,NA
"4135","TDG",NA,2,1,2
"4136","TDP1",1,NA,NA,NA
"4137","TDP2",NA,NA,1,1
"4138","TDRKH",NA,2,2,3
"4139","TECPR1",1,NA,NA,NA
"4140","TECR",8,1,NA,3
"4141","TEDC2",NA,1,NA,2
"4142","TEF",1,NA,NA,NA
"4143","TEKT2",NA,1,NA,1
"4144","TELO2",3,NA,NA,NA
"4145","TEN1-CDK3",NA,1,NA,1
"4146","TENT2",NA,NA,1,1
"4147","TEPSIN",1,3,NA,6
"4148","TERF2IP",NA,1,NA,1
"4149","TES",NA,1,NA,1
"4150","TET2",1,NA,NA,NA
"4151","TET3",1,NA,NA,NA
"4152","TEX10",1,NA,NA,NA
"4153","TEX2",NA,1,1,1
"4154","TEX261",2,NA,1,1
"4155","TEX9",NA,1,NA,1
"4156","TEX9_GM27254",1,NA,NA,NA
"4157","TF",NA,NA,1,1
"4158","TFG",NA,NA,1,1
"4159","TFPT",1,NA,NA,NA
"4160","TFR2",3,NA,NA,NA
"4161","TFRC",1,NA,NA,1
"4162","TGFBR3L",NA,NA,2,2
"4163","TGFBRAP1",1,NA,NA,NA
"4164","TGOLN1",1,NA,NA,NA
"4165","THAP7",2,NA,NA,NA
"4166","THEM6",NA,1,1,2
"4167","THG1L",1,NA,NA,NA
"4168","THOC1",4,NA,NA,NA
"4169","THOC2",1,1,NA,1
"4170","THOC3",1,NA,NA,NA
"4171","THOC6",NA,1,1,1
"4172","THOP1",2,NA,NA,NA
"4173","THRA",6,NA,NA,NA
"4174","THRAP3",2,NA,NA,NA
"4175","THUMPD2",NA,2,NA,2
"4176","THY1",2,NA,1,1
"4177","THYN1",3,2,3,7
"4178","TIA1",4,NA,NA,NA
"4179","TIAL1",1,NA,NA,NA
"4180","TIMM21",NA,1,1,1
"4181","TIMM44",1,NA,NA,NA
"4182","TIMM50",1,NA,NA,NA
"4183","TIMMDC1",NA,1,NA,1
"4184","TINF2",3,NA,NA,NA
"4185","TJAP1",2,NA,NA,NA
"4186","TJP1",7,NA,NA,NA
"4187","TK2",2,NA,NA,NA
"4188","TKFC",NA,NA,NA,1
"4189","TKT",1,NA,NA,NA
"4190","TLCD1",1,NA,NA,NA
"4191","TLE2",2,NA,1,1
"4192","TLE5",NA,NA,NA,1
"4193","TLR3",1,NA,NA,NA
"4194","TM2D2",NA,1,NA,2
"4195","TM2D3",1,NA,NA,NA
"4196","TM7SF2",NA,NA,1,1
"4197","TM9SF1",1,NA,NA,NA
"4198","TM9SF4",1,NA,NA,NA
"4199","TMA16",1,NA,NA,NA
"4200","TMA7",1,NA,NA,NA
"4201","TMBIM4",NA,NA,1,1
"4202","TMBIM6",2,2,2,3
"4203","TMC2",NA,1,NA,1
"4204","TMCO3",1,NA,NA,NA
"4205","TMED2",2,NA,NA,NA
"4206","TMED4",1,1,1,1
"4207","TMED9",1,NA,NA,NA
"4208","TMEM106C",1,1,NA,1
"4209","TMEM120A",NA,NA,NA,2
"4210","TMEM127",1,NA,NA,NA
"4211","TMEM128",1,NA,NA,NA
"4212","TMEM129",NA,NA,1,1
"4213","TMEM130",NA,NA,2,3
"4214","TMEM131",1,NA,NA,NA
"4215","TMEM132A",1,2,2,5
"4216","TMEM132E",2,NA,NA,NA
"4217","TMEM134",1,1,2,4
"4218","TMEM136",1,NA,NA,NA
"4219","TMEM141",1,NA,NA,1
"4220","TMEM143",2,1,NA,1
"4221","TMEM145",8,NA,2,3
"4222","TMEM147",2,1,NA,1
"4223","TMEM14A",1,NA,NA,NA
"4224","TMEM150A",2,NA,NA,NA
"4225","TMEM151B",1,NA,NA,NA
"4226","TMEM160",NA,NA,1,1
"4227","TMEM161A",6,NA,NA,NA
"4228","TMEM175",3,1,4,4
"4229","TMEM176B",1,NA,NA,NA
"4230","TMEM179",1,NA,NA,NA
"4231","TMEM179_AL583722.4",NA,NA,1,NA
"4232","TMEM18",1,1,NA,1
"4233","TMEM181B-PS",2,NA,NA,NA
"4234","TMEM183A",2,NA,1,1
"4235","TMEM184C",2,NA,NA,NA
"4236","TMEM185A",NA,1,NA,2
"4237","TMEM189",1,NA,NA,NA
"4238","TMEM191C",24,NA,1,1
"4239","TMEM198",NA,NA,1,NA
"4240","TMEM199",2,NA,NA,NA
"4241","TMEM206",NA,1,NA,1
"4242","TMEM214",1,NA,1,2
"4243","TMEM218",NA,1,1,2
"4244","TMEM219",NA,2,1,2
"4245","TMEM220-AS1",NA,NA,1,1
