"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse"
"11965","RPL35A",1.18849034428046,"Human",0.653898340682102,"Mouse"
"11966","RPL36",NA,NA,1.45225297715403,"Mouse"
"11967","RPL36A",1.43152839296676,"Human",1.80880030066784,"Mouse"
"11968","RPL36AL",1.96664159466411,"Human",2.01292028332377,"Mouse"
"11969","RPL37",1.51584927866679,"Human",2.95647662490894,"Mouse"
"11970","RPL37A",1.23964286672785,"Human",1.6538983406821,"Mouse"
"11971","RPL38",2.21989880853209,"Human",2.68037323621372,"Mouse"
"11972","RPL39",1.91886881286811,"Human",2.22042000663108,"Mouse"
"11973","RPL39L",0.586430352952502,"Human",NA,NA
"11974","RPL4",1.13049839730278,"Human",1.39986490769434,"Mouse"
"11975","RPL41",2.56186216146176,"Human",3.10127789433563,"Mouse"
"11976","RPL5",2.39934370959536,"Human",1.32731424054573,"Mouse"
"11977","RPL6",NA,NA,2.58695155105149,"Mouse"
"11978","RPL7",2.67279018362725,"Human",2.589117612808,"Mouse"
"11979","RPL7A",2.39261032693639,"Human",2.43820989977056,"Mouse"
"11980","RPL7AP28_AC096711.2",1.06355160767216,"Human",NA,NA
"11981","RPL7L1",1.32679304244675,"Human",1.59413013567861,"Mouse"
"11982","RPL8",2.39599006758777,"Human",2.5919889917431,"Mouse"
"11983","RPL9",1.79055033560843,"Human",2.76110831032997,"Mouse"
"11984","RPLP0",2.68159970438426,"Human",1.46201281444319,"Mouse"
"11985","RPLP1",2.49491537183115,"Human",2.86912032935613,"Mouse"
"11986","RPLP2",2.09831371393138,"Human",2.62504160065963,"Mouse"
"11987","RPN1",2.43768870167158,"Human",2.589117612808,"Mouse"
"11988","RPN2",2.5081168284361,"Human",1.64130921337408,"Mouse"
"11989","RPP14",0.887460348616483,"Human",0.808800300667845,"Mouse"
"11990","RPP21",1.43152839296676,"Human",1.74329875191141,"Mouse"
"11991","RPP25L",1.36458160333615,"Human",1.45225297715403,"Mouse"
"11992","RPP30",1.23964286672785,"Human",1.36510280143513,"Mouse"
"11993","RPP38",0.586430352952502,"Human",0.88798154671547,"Mouse"
"11994","RPP40",0.98437036162454,"Human",0.85019298582607,"Mouse"
"11995","RPRD1A",1.91886881286811,"Human",2.29024292917015,"Mouse"
"11996","RPRD1B",1.48952033994445,"Human",1.03924922204612,"Mouse"
"11997","RPRD2",1.4614916163442,"Human",0.85019298582607,"Mouse"
"11998","RPS10",2.09831371393138,"Human",2.17986816293958,"Mouse"
"11999","RPS10-NUDT3",0.586430352952502,"Human",NA,NA
"12000","RPS11",2.25852821088822,"Human",2.67271767762571,"Mouse"
"12001","RPS12",1.8294684016388,"Human",2.14924441550796,"Mouse"
"12002","RPS13",1.98437036162454,"Human",2.28592155538751,"Mouse"
"12003","RPS14",1.64712819330611,"Human",2.90917084578541,"Mouse"
"12004","RPS15",NA,NA,2.56619632946087,"Mouse"
"12005","RPS15A",1.23964286672785,"Human",1.18901154237945,"Mouse"
"12006","RPS16",1.90864964768642,"Human",2.40429652249342,"Mouse"
"12007","RPS17",1.93861287106386,"Human",2.33384510770469,"Mouse"
"12008","RPS18",2.59503052471442,"Human",2.66733749823748,"Mouse"
"12009","RPS19",2.09158033127241,"Human",2.99092951472084,"Mouse"
"12010","RPS19-PS3_ZFP933",NA,NA,0.109830296331826,"Mouse"
"12011","RPS19BP1",1.95749821522424,"Human",1.61498027465173,"Mouse"
"12012","RPS2",2.95004233284465,"Human",1.64130921337408,"Mouse"
"12013","RPS2-PS10",NA,NA,0.109830296331826,"Mouse"
"12014","RPS20",2.2096796433504,"Human",0.85019298582607,"Mouse"
"12015","RPS21",1.89818421400826,"Human",1.15122298149005,"Mouse"
"12016","RPS23",1.93861287106386,"Human",0.653898340682102,"Mouse"
"12017","RPS24",1.79055033560843,"Human",2.33254676747941,"Mouse"
"12018","RPS25",2.26767159032809,"Human",0.410860291995807,"Mouse"
"12019","RPS26",0.762521612008183,"Human",2.41194467328803,"Mouse"
"12020","RPS27",2.50024420533622,"Human",1.31395027898775,"Mouse"
"12021","RPS27A",2.33847880077194,"Human",2.50428197715804,"Mouse"
"12022","RPS27L",1.62782303811073,"Human",1.54119406049081,"Mouse"
"12023","RPS28",1.23964286672785,"Human",2.589117612808,"Mouse"
"12024","RPS29",2.14273285371979,"Human",2.97641297339537,"Mouse"
"12025","RPS3",1.74779835518748,"Human",1.36510280143513,"Mouse"
"12026","RPS3A",2.60554664339957,"Human",NA,NA
"12027","RPS3A1",NA,NA,0.954928336346083,"Mouse"
"12028","RPS4X",0.887460348616483,"Human",2.39313152503538,"Mouse"
"12029","RPS4Y1",1.5864303529525,"Human",NA,NA
"12030","RPS5",2.04127521296101,"Human",2.44728955762248,"Mouse"
"12031","RPS6",2.61173621821727,"Human",1.6538983406821,"Mouse"
"12032","RPS6KA1",1.13049839730278,"Human",1.82163752537302,"Mouse"
"12033","RPS6KA2",1.71676412144751,"Human",1.99064388861262,"Mouse"
"12034","RPS6KA2_GM49721",NA,NA,1.31395027898775,"Mouse"
"12035","RPS6KA3",0.887460348616483,"Human",0.410860291995807,"Mouse"
"12036","RPS6KA4",2.04882835085146,"Human",0.109830296331826,"Mouse"
"12037","RPS6KA5",1.13049839730278,"Human",0.954928336346083,"Mouse"
"12038","RPS6KA6",NA,NA,0.922743652974682,"Mouse"
"12039","RPS6KB1",1.23964286672785,"Human",0.76304281010717,"Mouse"
"12040","RPS6KB2",1.70037370525934,"Human",1.18901154237945,"Mouse"
"12041","RPS6KC1",1.39934370959536,"Human",1.81740047242976,"Mouse"
"12042","RPS6KL1",0.887460348616483,"Human",1.37700202473484,"Mouse"
"12043","RPS7",2.07779204678677,"Human",0.984891559723526,"Mouse"
"12044","RPS8",1.92885303377471,"Human",2.08526210484109,"Mouse"
"12045","RPS9",0.887460348616483,"Human",2.81440974602812,"Mouse"
"12046","RPSA",2.38231037029658,"Human",1.59413013567861,"Mouse"
"12047","RPSAP19_OLFM3",0.586430352952502,"Human",NA,NA
"12048","RPTOR",0.762521612008183,"Human",1.56467515634034,"Mouse"
"12049","RPUSD1",2.18849034428046,"Human",2.12686363563061,"Mouse"
"12050","RPUSD2",0.887460348616483,"Human",0.808800300667845,"Mouse"
"12051","RPUSD3",1.56415395824135,"Human",1.15122298149005,"Mouse"
"12052","RPUSD4",1.18849034428046,"Human",1.03924922204612,"Mouse"
"12053","RRAD",NA,NA,0.410860291995807,"Mouse"
"12054","RRAGB",1.77676205112279,"Human",2.17241228055999,"Mouse"
"12055","RRAGC",0.762521612008183,"Human",2.30295489468629,"Mouse"
"12056","RRAGD",0.887460348616483,"Human",0.586951551051488,"Mouse"
"12057","RRAS",0.586430352952502,"Human",1.15122298149005,"Mouse"
"12058","RRAS2",1.48952033994445,"Human",1.25595833201006,"Mouse"
"12059","RRBP1",0.762521612008183,"Human",0.653898340682102,"Mouse"
"12060","RREB1",NA,NA,0.410860291995807,"Mouse"
"12061","RRM1",2.11147515998935,"Human",1.66613279709911,"Mouse"
"12062","RRM2",0.762521612008183,"Human",0.586951551051488,"Mouse"
"12063","RRM2B",1.36458160333615,"Human",1.52480364430264,"Mouse"
"12064","RRN3",1.13049839730278,"Human",2.11629633858106,"Mouse"
"12065","RRN3P1",1.36458160333615,"Human",NA,NA
"12066","RRNAD1",1.23964286672785,"Human",0.922743652974682,"Mouse"
"12067","RRP1",1.13049839730278,"Human",2.68789618016792,"Mouse"
"12068","RRP12",1.32679304244675,"Human",1.13101959540176,"Mouse"
"12069","RRP15",0.586430352952502,"Human",0.76304281010717,"Mouse"
"12070","RRP1B",1.13049839730278,"Human",0.954928336346083,"Mouse"
"12071","RRP36",0.762521612008183,"Human",0.76304281010717,"Mouse"
"12072","RRP36_KLHDC3",NA,NA,0.76304281010717,"Mouse"
"12073","RRP7A",1.32679304244675,"Human",2.07125139039827,"Mouse"
"12074","RRP7BP",2.10494429283039,"Human",NA,NA
"12075","RRP8",1.51584927866679,"Human",0.410860291995807,"Mouse"
"12076","RRP9",1.54067286239183,"Human",1.72261415305156,"Mouse"
"12077","RSAD1",1.92885303377471,"Human",1.15122298149005,"Mouse"
"12078","RSBN1",1.4614916163442,"Human",0.653898340682102,"Mouse"
"12079","RSBN1L",1.06355160767216,"Human",1.15122298149005,"Mouse"
"12080","RSF1",0.887460348616483,"Human",0.109830296331826,"Mouse"
"12081","RSL1",NA,NA,0.109830296331826,"Mouse"
"12082","RSL1D1",0.98437036162454,"Human",1.95181510092194,"Mouse"
"12083","RSL24D1",0.98437036162454,"Human",1.98198656908012,"Mouse"
"12084","RSPH1",1.28540035728852,"Human",1.01292028332377,"Mouse"
"12085","RSPH3",1.5864303529525,"Human",NA,NA
"12086","RSPH3A",NA,NA,1.79557203493409,"Mouse"
"12087","RSPH4A",NA,NA,0.507770305003864,"Mouse"
"12088","RSPH9",NA,NA,0.922743652974682,"Mouse"
"12089","RSPO1",NA,NA,0.109830296331826,"Mouse"
"12090","RSPO2",1.48952033994445,"Human",1.84622679860847,"Mouse"
"12091","RSPO3",1.13049839730278,"Human",0.109830296331826,"Mouse"
"12092","RSPRY1",1.92885303377471,"Human",1.20674030933988,"Mouse"
"12093","RSRC1",1.48952033994445,"Human",1.78652390595669,"Mouse"
"12094","RSRC2",2.2096796433504,"Human",1.53307617026863,"Mouse"
"12095","RSRP1",2.57320208721875,"Human",1.79557203493409,"Mouse"
"12096","RSU1",1.36458160333615,"Human",1.84622679860847,"Mouse"
"12097","RTBDN",0.762521612008183,"Human",NA,NA
"12098","RTCA",1.85360208135552,"Human",2.05431296848199,"Mouse"
"12099","RTCA-AS1",1.18849034428046,"Human",NA,NA
"12100","RTCB",2.42841515754262,"Human",2.49364566231226,"Mouse"
"12101","RTEL1",0.586430352952502,"Human",0.410860291995807,"Mouse"
"12102","RTF1",0.887460348616483,"Human",0.507770305003864,"Mouse"
"12103","RTF2",2.34230520862499,"Human",2.1351361615966,"Mouse"
"12104","RTKN",1.73255838863074,"Human",2.05922030297674,"Mouse"
"12105","RTKN2",NA,NA,0.85019298582607,"Mouse"
"12106","RTL10",0.762521612008183,"Human",NA,NA
"12107","RTL3",NA,NA,0.76304281010717,"Mouse"
"12108","RTL5",0.887460348616483,"Human",0.954928336346083,"Mouse"
"12109","RTL6",1.71676412144751,"Human",NA,NA
"12110","RTL8A",1.18849034428046,"Human",0.109830296331826,"Mouse"
"12111","RTL8C",NA,NA,2.34912977545872,"Mouse"
"12112","RTN1",3.23673787608444,"Human",2.98373189419629,"Mouse"
"12113","RTN2",2.33847880077194,"Human",2.38858389728466,"Mouse"
"12114","RTN3",3.47991469917099,"Human",3.27328984810182,"Mouse"
"12115","RTN4",2.92289008680103,"Human",2.71674882228012,"Mouse"
"12116","RTN4IP1",0.98437036162454,"Human",1.68961389294864,"Mouse"
"12117","RTN4R",2.14273285371979,"Human",1.99349173148544,"Mouse"
"12118","RTN4RL1",1.51584927866679,"Human",1.78192815426754,"Mouse"
"12119","RTN4RL2",2.3346183799587,"Human",1.41086029199581,"Mouse"
"12120","RTP1",NA,NA,0.507770305003864,"Mouse"
"12121","RTP4",NA,NA,0.285921555387507,"Mouse"
"12122","RTP5",1.43152839296676,"Human",NA,NA
"12123","RTRAF",1.56415395824135,"Human",0.109830296331826,"Mouse"
"12124","RUBCN",NA,NA,2.07597202907086,"Mouse"
"12125","RUFY1",2.01779411711149,"Human",2.00469995307708,"Mouse"
"12126","RUFY2",1.64712819330611,"Human",0.85019298582607,"Mouse"
"12127","RUFY3",2.1366587060076,"Human",1.88798154671547,"Mouse"
"12128","RUNDC1",NA,NA,0.285921555387507,"Mouse"
"12129","RUNDC3A",2.59926757765767,"Human",2.9057103136759,"Mouse"
"12130","RUNDC3B",2.21989880853209,"Human",1.46201281444319,"Mouse"
"12131","RUNX1",NA,NA,0.109830296331826,"Mouse"
"12132","RUNX1T1",2.32282685522914,"Human",1.81312167445049,"Mouse"
"12133","RUSC1",2.29823758199369,"Human",2.56543640891369,"Mouse"
"12134","RUSC2",1.77676205112279,"Human",2.36025029864072,"Mouse"
"12135","RUVBL1",1.97559643731703,"Human",1.98777724796101,"Mouse"
"12136","RUVBL2",2.26312396257737,"Human",1.80443549526539,"Mouse"
"12137","RWDD1",1.23964286672785,"Human",1.68386156405954,"Mouse"
"12138","RWDD2A",1.18849034428046,"Human",1.75328297281801,"Mouse"
"12139","RWDD2B",1.18849034428046,"Human",1.2711982985668,"Mouse"
"12140","RWDD3",1.28540035728852,"Human",0.922743652974682,"Mouse"
"12141","RWDD4",1.32679304244675,"Human",NA,NA
"12142","RWDD4A",NA,NA,0.285921555387507,"Mouse"
"12143","RXFP1",1.06355160767216,"Human",0.954928336346083,"Mouse"
"12144","RXRA",0.586430352952502,"Human",1.20674030933988,"Mouse"
"12145","RXRB",0.98437036162454,"Human",2.15319257435296,"Mouse"
"12146","RXRG",1.06355160767216,"Human",1.48089815860356,"Mouse"
"12147","RXYLT1",1.13049839730278,"Human",0.410860291995807,"Mouse"
"12148","RYBP",1.13049839730278,"Human",1.55698832767405,"Mouse"
"12149","RYK",0.586430352952502,"Human",0.653898340682102,"Mouse"
"12150","RYR1",0.586430352952502,"Human",0.109830296331826,"Mouse"
"12151","RYR2",1.39934370959536,"Human",0.711890287659788,"Mouse"
"12152","RYR3",1.13049839730278,"Human",0.586951551051488,"Mouse"
"12153","S100A1",1.91886881286811,"Human",2.34912977545872,"Mouse"
"12154","S100A10",1.13049839730278,"Human",1.38858389728465,"Mouse"
"12155","S100A11",1.13049839730278,"Human",1.2711982985668,"Mouse"
"12156","S100A13",0.586430352952502,"Human",1.61498027465173,"Mouse"
"12157","S100A16",1.66561159900013,"Human",2.40429652249342,"Mouse"
"12158","S100A4",NA,NA,0.285921555387507,"Mouse"
"12159","S100A6",1.92885303377471,"Human",1.60814085012143,"Mouse"
"12160","S100B",1.13049839730278,"Human",0.410860291995807,"Mouse"
"12161","S100PBP",1.36458160333615,"Human",1.46201281444319,"Mouse"
"12162","S1PR1",1.85360208135552,"Human",2.6011919901661,"Mouse"
"12163","S1PR2",NA,NA,0.922743652974682,"Mouse"
"12164","S1PR3",NA,NA,1.55698832767405,"Mouse"
"12165","S1PR5",1.62782303811073,"Human",1.47155813234942,"Mouse"
"12166","SAAL1",1.28540035728852,"Human",0.85019298582607,"Mouse"
"12167","SAC3D1",1.56415395824135,"Human",0.109830296331826,"Mouse"
"12168","SACM1L",1.89818421400826,"Human",2.31259098372503,"Mouse"
"12169","SACS",0.586430352952502,"Human",0.410860291995807,"Mouse"
"12170","SAE1",1.93861287106386,"Human",2.60189190084443,"Mouse"
"12171","SAFB",2.52843840597482,"Human",2.25440450394144,"Mouse"
"12172","SAFB2",2.00140370092332,"Human",1.6217136573107,"Mouse"
"12173","SAG",NA,NA,0.507770305003864,"Mouse"
"12174","SALL1",0.98437036162454,"Human",1.2711982985668,"Mouse"
"12175","SALL2",1.13049839730278,"Human",1.6217136573107,"Mouse"
"12176","SALL3",NA,NA,0.109830296331826,"Mouse"
"12177","SAMD1",1.06355160767216,"Human",0.109830296331826,"Mouse"
"12178","SAMD10",1.91886881286811,"Human",1.75819030731276,"Mouse"
"12179","SAMD11",NA,NA,0.109830296331826,"Mouse"
"12180","SAMD12",NA,NA,0.109830296331826,"Mouse"
"12181","SAMD13",0.887460348616483,"Human",0.109830296331826,"Mouse"
"12182","SAMD14",2.18302744857896,"Human",2.04179641106,"Mouse"
"12183","SAMD4",NA,NA,1.01292028332377,"Mouse"
"12184","SAMD4B",2.16621394956931,"Human",1.54119406049081,"Mouse"
"12185","SAMD5",NA,NA,0.109830296331826,"Mouse"
"12186","SAMD8",1.13049839730278,"Human",0.653898340682102,"Mouse"
"12187","SAMD9L",NA,NA,0.507770305003864,"Mouse"
"12188","SAMHD1",1.13049839730278,"Human",1.15122298149005,"Mouse"
"12189","SAMM50",2.00140370092332,"Human",1.22377364863866,"Mouse"
"12190","SAMSN1",0.586430352952502,"Human",0.85019298582607,"Mouse"
"12191","SAP130",1.39934370959536,"Human",1.24016406482683,"Mouse"
"12192","SAP18",1.64712819330611,"Human",1.31395027898775,"Mouse"
"12193","SAP25_LRCH4",0.887460348616483,"Human",NA,NA
"12194","SAP30",1.06355160767216,"Human",1.41086029199581,"Mouse"
"12195","SAP30BP",2.03358838429472,"Human",1.98777724796101,"Mouse"
"12196","SAP30L",NA,NA,0.85019298582607,"Mouse"
"12197","SAPCD2",0.586430352952502,"Human",0.507770305003864,"Mouse"
"12198","SAR1A",2.19388537616717,"Human",2.51976341966312,"Mouse"
"12199","SAR1B",1.18849034428046,"Human",2.08295814993152,"Mouse"
"12200","SARAF",3.13111837525518,"Human",2.52730198953512,"Mouse"
"12201","SARDH",NA,NA,1.42158415738758,"Mouse"
"12202","SARM1",1.36458160333615,"Human",0.653898340682102,"Mouse"
"12203","SARNP",1.23964286672785,"Human",2.12686363563061,"Mouse"
"12204","SARS",2.92188825364189,"Human",2.05677356702965,"Mouse"
"12205","SARS2",1.23964286672785,"Human",1.45225297715403,"Mouse"
"12206","SART1",2.1546320770195,"Human",0.887981546715469,"Mouse"
"12207","SART3",1.43152839296676,"Human",1.91601027031571,"Mouse"
"12208","SASH1",NA,NA,1.31395027898775,"Mouse"
"12209","SASH3",NA,NA,1.01292028332377,"Mouse"
"12210","SAT1",2.25852821088822,"Human",1.96413633813291,"Mouse"
"12211","SAT2",2.07073019229929,"Human",0.808800300667845,"Mouse"
"12212","SATB1",0.887460348616483,"Human",1.6538983406821,"Mouse"
"12213","SATB1-AS1",0.586430352952502,"Human",NA,NA
"12214","SATB2",1.94815818897009,"Human",1.45225297715403,"Mouse"
"12215","SATB2-AS1",1.87646496431502,"Human",NA,NA
"12216","SAV1",0.586430352952502,"Human",0.653898340682102,"Mouse"
"12217","SAXO2",NA,NA,0.984891559723526,"Mouse"
"12218","SAYSD1",1.06355160767216,"Human",0.711890287659788,"Mouse"
"12219","SBDS",2.67985203811474,"Human",2.08064190720434,"Mouse"
"12220","SBDSP1",1.93861287106386,"Human",NA,NA
"12221","SBF1",1.84170285805581,"Human",1.86570515200432,"Mouse"
"12222","SBF2",1.32679304244675,"Human",1.43204959106575,"Mouse"
"12223","SBK1",1.06355160767216,"Human",2.41410534680895,"Mouse"
"12224","SBNO1",NA,NA,1.32731424054573,"Mouse"
"12225","SBNO2",NA,NA,1.13101959540176,"Mouse"
"12226","SBSPON",NA,NA,0.410860291995807,"Mouse"
"12227","SC5D",1.43152839296676,"Human",1.2711982985668,"Mouse"
"12228","SCAF1",1.74779835518748,"Human",2.3953876053396,"Mouse"
"12229","SCAF11",1.43152839296676,"Human",1.01292028332377,"Mouse"
"12230","SCAF4",1.28540035728852,"Human",1.31395027898775,"Mouse"
"12231","SCAF8",0.586430352952502,"Human",1.56467515634034,"Mouse"
"12232","SCAMP1",2.04882835085146,"Human",1.17052813668544,"Mouse"
"12233","SCAMP1-AS1",0.887460348616483,"Human",NA,NA
"12234","SCAMP2",1.56415395824135,"Human",1.66005864938692,"Mouse"
"12235","SCAMP3",NA,NA,2.26969814342439,"Mouse"
"12236","SCAMP4",2.24918818463408,"Human",2.22042000663108,"Mouse"
"12237","SCAMP5",2.35358621903468,"Human",2.43922817569287,"Mouse"
"12238","SCAND1",NA,NA,2.02628424488175,"Mouse"
"12239","SCAND2P",0.762521612008183,"Human",NA,NA
"12240","SCAP",1.48952033994445,"Human",2.32731424054573,"Mouse"
"12241","SCAPER",1.39934370959536,"Human",0.285921555387507,"Mouse"
"12242","SCARA3",1.76252161200818,"Human",0.109830296331826,"Mouse"
"12243","SCARB1",2.11147515998935,"Human",1.82163752537302,"Mouse"
"12244","SCARB2",2.10494429283039,"Human",1.83410616593261,"Mouse"
"12245","SCARF1",NA,NA,0.984891559723526,"Mouse"
"12246","SCARF2",1.06355160767216,"Human",0.76304281010717,"Mouse"
"12247","SCCPDH",1.54067286239183,"Human",2.13308275596554,"Mouse"
"12248","SCD",2.04127521296101,"Human",NA,NA
"12249","SCD1",NA,NA,2.33384510770469,"Mouse"
"12250","SCD2",NA,NA,3.22710159198759,"Mouse"
"12251","SCD3",NA,NA,0.285921555387507,"Mouse"
"12252","SCD5",2.80653844099256,"Human",NA,NA
"12253","SCFD1",2.11147515998935,"Human",1.75328297281801,"Mouse"
"12254","SCFD2",NA,NA,1.61498027465173,"Mouse"
"12255","SCG2",2.38231037029658,"Human",2.33384510770469,"Mouse"
"12256","SCG3",2.37176018796327,"Human",2.44528819702121,"Mouse"
"12257","SCG5",2.29823758199369,"Human",2.70311636335228,"Mouse"
"12258","SCGN",1.32679304244675,"Human",0.109830296331826,"Mouse"
"12259","SCHIP1",2.42527944368976,"Human",2.87920762240796,"Mouse"
"12260","SCIN",0.586430352952502,"Human",0.109830296331826,"Mouse"
"12261","SCLT1",NA,NA,0.285921555387507,"Mouse"
"12262","SCLY",0.762521612008183,"Human",1.85801832333803,"Mouse"
"12263","SCMH1",1.77676205112279,"Human",1.93913406916285,"Mouse"
"12264","SCML1",1.28540035728852,"Human",NA,NA
"12265","SCML2",0.887460348616483,"Human",NA,NA
"12266","SCML4",NA,NA,0.285921555387507,"Mouse"
"12267","SCN1A",0.887460348616483,"Human",0.410860291995807,"Mouse"
"12268","SCN1B",2.24444174960961,"Human",3.17353885572324,"Mouse"
"12269","SCN2A",0.586430352952502,"Human",0.586951551051488,"Mouse"
"12270","SCN2B",0.762521612008183,"Human",1.6721231607883,"Mouse"
"12271","SCN3A",1.13049839730278,"Human",1.31395027898775,"Mouse"
"12272","SCN3B",1.43152839296676,"Human",2.28592155538751,"Mouse"
"12273","SCN4B",1.56415395824135,"Human",0.507770305003864,"Mouse"
"12274","SCN8A",0.887460348616483,"Human",NA,NA
"12275","SCN9A",NA,NA,0.410860291995807,"Mouse"
"12276","SCNM1",1.54067286239183,"Human",1.52480364430264,"Mouse"
"12277","SCNN1A",NA,NA,1.08755390162067,"Mouse"
"12278","SCNN1D",0.887460348616483,"Human",NA,NA
"12279","SCNN1G",0.586430352952502,"Human",NA,NA
"12280","SCO1",1.36458160333615,"Human",0.285921555387507,"Mouse"
"12281","SCO2",1.43152839296676,"Human",1.36510280143513,"Mouse"
"12282","SCOC",2.51328706190219,"Human",2.40097705806371,"Mouse"
"12283","SCP2",2.00967622688931,"Human",2.08983366791557,"Mouse"
"12284","SCPEP1",1.28540035728852,"Human",1.56467515634034,"Mouse"
"12285","SCRG1",1.43152839296676,"Human",0.586951551051488,"Mouse"
"12286","SCRIB",0.887460348616483,"Human",1.35286834501812,"Mouse"
"12287","SCRN1",2.38231037029658,"Human",2.51466401295176,"Mouse"
"12288","SCRN2",1.93861287106386,"Human",0.76304281010717,"Mouse"
"12289","SCRN3",0.586430352952502,"Human",1.69529102584033,"Mouse"
"12290","SCRT1",0.586430352952502,"Human",2.48182120779674,"Mouse"
"12291","SCUBE1",1.23964286672785,"Human",1.10983029633183,"Mouse"
"12292","SCUBE2",NA,NA,0.109830296331826,"Mouse"
"12293","SCX",NA,NA,0.410860291995807,"Mouse"
"12294","SCYL1",2.44376284938377,"Human",2.15122298149005,"Mouse"
"12295","SCYL2",1.23964286672785,"Human",0.653898340682102,"Mouse"
"12296","SCYL3",0.98437036162454,"Human",1.44226875624743,"Mouse"
"12297","SDAD1",1.79055033560843,"Human",1.10983029633183,"Mouse"
"12298","SDC1",1.06355160767216,"Human",0.410860291995807,"Mouse"
"12299","SDC2",1.06355160767216,"Human",0.85019298582607,"Mouse"
"12300","SDC3",1.23964286672785,"Human",2.68212090248324,"Mouse"
"12301","SDC4",1.76252161200818,"Human",1.6538983406821,"Mouse"
"12302","SDCBP",2.77253873276571,"Human",1.64130921337408,"Mouse"
"12303","SDCBP2",1.18849034428046,"Human",NA,NA
"12304","SDCBP2_FKBP1A",0.98437036162454,"Human",NA,NA
"12305","SDCCAG8",1.13049839730278,"Human",1.2711982985668,"Mouse"
"12306","SDE2",1.18849034428046,"Human",1.80880030066784,"Mouse"
"12307","SDF2",1.51584927866679,"Human",2.06407280577115,"Mouse"
"12308","SDF2L1",1.28540035728852,"Human",1.77728324922178,"Mouse"
"12309","SDF4",2.19921420967224,"Human",1.77728324922178,"Mouse"
"12310","SDHA",1.60761965202244,"Human",2.94583775545736,"Mouse"
"12311","SDHAF2",1.62782303811073,"Human",1.61498027465173,"Mouse"
"12312","SDHAF3",0.98437036162454,"Human",0.711890287659788,"Mouse"
"12313","SDHAF4",0.98437036162454,"Human",0.507770305003864,"Mouse"
"12314","SDHAP1",1.18849034428046,"Human",NA,NA
"12315","SDHAP3",0.586430352952502,"Human",NA,NA
"12316","SDHB",1.71676412144751,"Human",1.13101959540176,"Mouse"
"12317","SDHC",2.00140370092332,"Human",2.44528819702121,"Mouse"
"12318","SDHD",2.07779204678677,"Human",2.40759080743096,"Mouse"
"12319","SDK1",0.762521612008183,"Human",NA,NA
"12320","SDK2",NA,NA,0.711890287659788,"Mouse"
"12321","SDR16C5",0.887460348616483,"Human",NA,NA
"12322","SDR39U1",2.05625236893066,"Human",2.17428828555874,"Mouse"
"12323","SDR42E1",NA,NA,1.35286834501812,"Mouse"
"12324","SDS",1.43152839296676,"Human",0.410860291995807,"Mouse"
"12325","SDSL",1.06355160767216,"Human",1.17052813668544,"Mouse"
"12326","SEC11A",0.98437036162454,"Human",1.6476493914051,"Mouse"
"12327","SEC11C",2.00967622688931,"Human",2.27269328965375,"Mouse"
"12328","SEC13",1.96664159466411,"Human",2.0209879050718,"Mouse"
"12329","SEC14L1",1.36458160333615,"Human",2.41518166577845,"Mouse"
"12330","SEC14L2",1.4614916163442,"Human",1.71728531954649,"Mouse"
"12331","SEC14L3",NA,NA,0.711890287659788,"Mouse"
"12332","SEC14L4",NA,NA,0.507770305003864,"Mouse"
"12333","SEC14L5",NA,NA,0.109830296331826,"Mouse"
"12334","SEC16A",1.36458160333615,"Human",1.3402792177101,"Mouse"
"12335","SEC16B",0.586430352952502,"Human",NA,NA
"12336","SEC22A",1.32679304244675,"Human",1.43204959106575,"Mouse"
"12337","SEC22B",0.586430352952502,"Human",1.94233920903806,"Mouse"
"12338","SEC22C",1.5864303529525,"Human",1.03924922204612,"Mouse"
"12339","SEC23A",1.99297053338646,"Human",1.82163752537302,"Mouse"
"12340","SEC23B",1.98437036162454,"Human",1.54119406049081,"Mouse"
"12341","SEC23IP",0.586430352952502,"Human",1.2711982985668,"Mouse"
"12342","SEC24A",0.586430352952502,"Human",0.808800300667845,"Mouse"
"12343","SEC24B",1.48952033994445,"Human",1.43204959106575,"Mouse"
"12344","SEC24C",1.80391429716641,"Human",2.10765337707755,"Mouse"
"12345","SEC24D",1.23964286672785,"Human",0.711890287659788,"Mouse"
"12346","SEC31A",2.10494429283039,"Human",2.37582666682691,"Mouse"
"12347","SEC31B",1.06355160767216,"Human",NA,NA
"12348","SEC61A1",2.28972173107116,"Human",2.22544080800613,"Mouse"
"12349","SEC61A2",2.19388537616717,"Human",2.08526210484109,"Mouse"
"12350","SEC61B",1.5864303529525,"Human",1.93265194163493,"Mouse"
"12351","SEC61G",1.36458160333615,"Human",0.711890287659788,"Mouse"
"12352","SEC62",0.887460348616483,"Human",1.38858389728465,"Mouse"
"12353","SEC63",0.98437036162454,"Human",1.60814085012143,"Mouse"
"12354","SECISBP2",1.56415395824135,"Human",1.20674030933988,"Mouse"
"12355","SECISBP2L",NA,NA,1.41086029199581,"Mouse"
"12356","SEH1L",1.91886881286811,"Human",1.70089490335833,"Mouse"
"12357","SEL1L",1.51584927866679,"Human",1.49899638069636,"Mouse"
"12358","SEL1L3",1.13049839730278,"Human",1.67803202039882,"Mouse"
"12359","SELENBP1",1.8294684016388,"Human",1.54916299016209,"Mouse"
