"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse"
"10177","PHF5A",1.4614916163442,"Human",1.56467515634034,"Mouse"
"10178","PHF6",1.88746034861648,"Human",1.57222829423078,"Mouse"
"10179","PHF7",0.586430352952502,"Human",0.85019298582607,"Mouse"
"10180","PHF8",0.586430352952502,"Human",1.3402792177101,"Mouse"
"10181","PHGDH",2.1366587060076,"Human",2.35657500605567,"Mouse"
"10182","PHIP",0.887460348616483,"Human",1.84222405615479,"Mouse"
"10183","PHKA1",NA,NA,1.24016406482683,"Mouse"
"10184","PHKA2",0.887460348616483,"Human",0.887981546715469,"Mouse"
"10185","PHKB",1.39934370959536,"Human",1.31395027898775,"Mouse"
"10186","PHKG1",0.762521612008183,"Human",0.410860291995807,"Mouse"
"10187","PHKG2",1.94815818897009,"Human",1.83410616593261,"Mouse"
"10188","PHLDA1",1.32679304244675,"Human",1.42158415738758,"Mouse"
"10189","PHLDA2",0.586430352952502,"Human",NA,NA
"10190","PHLDA3",1.96664159466411,"Human",1.91601027031571,"Mouse"
"10191","PHLDB1",1.32679304244675,"Human",1.37700202473484,"Mouse"
"10192","PHLDB2",NA,NA,0.507770305003864,"Mouse"
"10193","PHLPP1",0.586430352952502,"Human",1.37700202473484,"Mouse"
"10194","PHOSPHO1",NA,NA,1.93265194163493,"Mouse"
"10195","PHOSPHO2",NA,NA,1.74831955328646,"Mouse"
"10196","PHPT1",2.0847409067421,"Human",2.11199635808833,"Mouse"
"10197","PHRF1",0.98437036162454,"Human",1.66613279709911,"Mouse"
"10198","PHTF1",0.762521612008183,"Human",1.42158415738758,"Mouse"
"10199","PHTF2",1.36458160333615,"Human",0.922743652974682,"Mouse"
"10200","PHYH",1.68334036596056,"Human",2.11629633858106,"Mouse"
"10201","PHYHD1",1.28540035728852,"Human",1.03924922204612,"Mouse"
"10202","PHYHIP",3.08611743557091,"Human",2.80574954916323,"Mouse"
"10203","PHYHIPL",1.36458160333615,"Human",0.88798154671547,"Mouse"
"10204","PHYKPL",0.887460348616483,"Human",0.711890287659788,"Mouse"
"10205","PI16",1.06355160767216,"Human",0.76304281010717,"Mouse"
"10206","PI4K2A",0.586430352952502,"Human",1.10983029633183,"Mouse"
"10207","PI4K2B",1.06355160767216,"Human",0.653898340682102,"Mouse"
"10208","PI4KA",2.00967622688931,"Human",2.07597202907086,"Mouse"
"10209","PI4KAP1",1.13049839730278,"Human",NA,NA
"10210","PI4KAP2",1.18849034428046,"Human",NA,NA
"10211","PI4KB",2.05625236893066,"Human",1.13101959540176,"Mouse"
"10212","PIANP",2.78371091107812,"Human",2.44528819702121,"Mouse"
"10213","PIAS1",1.18849034428046,"Human",0.954928336346083,"Mouse"
"10214","PIAS2",1.39934370959536,"Human",1.28592155538751,"Mouse"
"10215","PIAS3",1.84170285805581,"Human",1.71189028765979,"Mouse"
"10216","PIAS4",1.18849034428046,"Human",1.18901154237945,"Mouse"
"10217","PIBF1",0.887460348616483,"Human",1.10983029633183,"Mouse"
"10218","PICALM",1.88746034861648,"Human",1.49899638069636,"Mouse"
"10219","PICK1",2.00140370092332,"Human",1.78652390595669,"Mouse"
"10220","PID1",2.1366587060076,"Human",0.711890287659788,"Mouse"
"10221","PIDD1",0.586430352952502,"Human",NA,NA
"10222","PIEZO1",0.887460348616483,"Human",0.109830296331826,"Mouse"
"10223","PIF1",NA,NA,0.410860291995807,"Mouse"
"10224","PIFO",0.887460348616483,"Human",NA,NA
"10225","PIGA",1.32679304244675,"Human",0.410860291995807,"Mouse"
"10226","PIGB",NA,NA,0.984891559723526,"Mouse"
"10227","PIGBOS1",0.586430352952502,"Human",NA,NA
"10228","PIGC",1.39934370959536,"Human",0.586951551051488,"Mouse"
"10229","PIGF",0.887460348616483,"Human",1.30016199450212,"Mouse"
"10230","PIGG",1.28540035728852,"Human",1.55698832767405,"Mouse"
"10231","PIGH",1.71676412144751,"Human",1.45225297715403,"Mouse"
"10232","PIGK",1.32679304244675,"Human",1.6217136573107,"Mouse"
"10233","PIGL",0.762521612008183,"Human",0.285921555387507,"Mouse"
"10234","PIGN",0.762521612008183,"Human",0.586951551051488,"Mouse"
"10235","PIGO",1.18849034428046,"Human",1.18901154237945,"Mouse"
"10236","PIGP",0.887460348616483,"Human",1.39986490769434,"Mouse"
"10237","PIGQ",2.00140370092332,"Human",2.34409442071062,"Mouse"
"10238","PIGS",2.00140370092332,"Human",2.2287560491576,"Mouse"
"10239","PIGT",2.24444174960961,"Human",0.711890287659788,"Mouse"
"10240","PIGU",1.51584927866679,"Human",1.56467515634034,"Mouse"
"10241","PIGV",1.28540035728852,"Human",0.922743652974682,"Mouse"
"10242","PIGW",1.13049839730278,"Human",0.507770305003864,"Mouse"
"10243","PIGX",1.13049839730278,"Human",1.6011919901661,"Mouse"
"10244","PIGY",NA,NA,1.78192815426754,"Mouse"
"10245","PIGZ",1.23964286672785,"Human",0.984891559723526,"Mouse"
"10246","PIGZ_NCBP2",NA,NA,0.109830296331826,"Mouse"
"10247","PIH1D1",1.66561159900013,"Human",1.50777030500386,"Mouse"
"10248","PIH1D2",NA,NA,0.285921555387507,"Mouse"
"10249","PIK3AP1",0.586430352952502,"Human",1.18901154237945,"Mouse"
"10250","PIK3C2A",0.762521612008183,"Human",0.586951551051488,"Mouse"
"10251","PIK3C2B",NA,NA,0.109830296331826,"Mouse"
"10252","PIK3C3",0.586430352952502,"Human",0.85019298582607,"Mouse"
"10253","PIK3CA",0.98437036162454,"Human",0.653898340682102,"Mouse"
"10254","PIK3CB",1.36458160333615,"Human",1.74329875191141,"Mouse"
"10255","PIK3CD",1.13049839730278,"Human",1.08755390162067,"Mouse"
"10256","PIK3CG",NA,NA,0.507770305003864,"Mouse"
"10257","PIK3IP1",2.0847409067421,"Human",2.08064190720434,"Mouse"
"10258","PIK3R1",1.62782303811073,"Human",1.58695155105149,"Mouse"
"10259","PIK3R2",1.96664159466411,"Human",2.62834423620971,"Mouse"
"10260","PIK3R3",1.60761965202244,"Human",1.82583363996663,"Mouse"
"10261","PIK3R4",1.06355160767216,"Human",1.81740047242976,"Mouse"
"10262","PIK3R5",NA,NA,0.808800300667845,"Mouse"
"10263","PIK3R6",NA,NA,0.808800300667845,"Mouse"
"10264","PIKFYVE",0.586430352952502,"Human",0.507770305003864,"Mouse"
"10265","PILRA",NA,NA,0.109830296331826,"Mouse"
"10266","PILRA_PILRB_STAG3L5P",0.762521612008183,"Human",NA,NA
"10267","PILRB",0.586430352952502,"Human",NA,NA
"10268","PIM1",1.56415395824135,"Human",0.653898340682102,"Mouse"
"10269","PIM2",1.94815818897009,"Human",1.01292028332377,"Mouse"
"10270","PIM2_OTUD5",NA,NA,1.01292028332377,"Mouse"
"10271","PIM3",1.90864964768642,"Human",1.98198656908012,"Mouse"
"10272","PIMREG",1.13049839730278,"Human",NA,NA
"10273","PIN1",1.86518395390533,"Human",1.28592155538751,"Mouse"
"10274","PIN4",0.762521612008183,"Human",1.51637047676578,"Mouse"
"10275","PINK1",1.93861287106386,"Human",1.25595833201006,"Mouse"
"10276","PINLYP",0.586430352952502,"Human",NA,NA
"10277","PINX1",0.887460348616483,"Human",0.808800300667845,"Mouse"
"10278","PIP4K2A",0.586430352952502,"Human",2.17986816293958,"Mouse"
"10279","PIP4K2B",1.85360208135552,"Human",2.04684640379664,"Mouse"
"10280","PIP4K2C",2.11147515998935,"Human",2.47061298620511,"Mouse"
"10281","PIP4P1",2.04882835085146,"Human",2.28592155538751,"Mouse"
"10282","PIP4P2",0.586430352952502,"Human",0.85019298582607,"Mouse"
"10283","PIP5K1A",1.54067286239183,"Human",1.24016406482683,"Mouse"
"10284","PIP5K1B",0.586430352952502,"Human",1.60814085012143,"Mouse"
"10285","PIP5K1C",2.07779204678677,"Human",2.7036699574131,"Mouse"
"10286","PIP5KL1",NA,NA,0.410860291995807,"Mouse"
"10287","PIPOX",1.36458160333615,"Human",0.285921555387507,"Mouse"
"10288","PIR",1.18849034428046,"Human",0.586951551051488,"Mouse"
"10289","PIRT",NA,NA,0.410860291995807,"Mouse"
"10290","PISD",2.51839646768067,"Human",1.55698832767405,"Mouse"
"10291","PISD-PS1",NA,NA,0.109830296331826,"Mouse"
"10292","PITHD1",2.47292107812498,"Human",1.39986490769434,"Mouse"
"10293","PITPNA",1.87646496431502,"Human",2.16863578300773,"Mouse"
"10294","PITPNB",2.49758796169248,"Human",2.38283156839556,"Mouse"
"10295","PITPNC1",1.36458160333615,"Human",0.76304281010717,"Mouse"
"10296","PITPNM1",2.171891082461,"Human",2.81867593438,"Mouse"
"10297","PITPNM2",0.586430352952502,"Human",1.49004153804343,"Mouse"
"10298","PITPNM3",1.18849034428046,"Human",1.76304281010717,"Mouse"
"10299","PITRM1",1.99297053338646,"Human",1.01292028332377,"Mouse"
"10300","PJA1",2.74629820004507,"Human",2.40429652249342,"Mouse"
"10301","PJA2",2.64523583962841,"Human",2.38972527634346,"Mouse"
"10302","PKD1",1.32679304244675,"Human",0.507770305003864,"Mouse"
"10303","PKD2",0.887460348616483,"Human",1.62834423620971,"Mouse"
"10304","PKDCC",1.06355160767216,"Human",NA,NA
"10305","PKIA",2.47292107812498,"Human",2.52313006041308,"Mouse"
"10306","PKIB",NA,NA,0.85019298582607,"Mouse"
"10307","PKIG",2.24918818463408,"Human",2.46489850268068,"Mouse"
"10308","PKM",3.65757564340358,"Human",3.54376006194029,"Mouse"
"10309","PKMYT1",1.66561159900013,"Human",0.85019298582607,"Mouse"
"10310","PKN1",2.21989880853209,"Human",1.01292028332377,"Mouse"
"10311","PKN2",1.18849034428046,"Human",1.22377364863866,"Mouse"
"10312","PKN3",0.586430352952502,"Human",0.285921555387507,"Mouse"
"10313","PKNOX1",1.48952033994445,"Human",1.2711982985668,"Mouse"
"10314","PKNOX2",1.60761965202244,"Human",2.03924922204612,"Mouse"
"10315","PKP2",0.586430352952502,"Human",NA,NA
"10316","PKP3",NA,NA,0.109830296331826,"Mouse"
"10317","PKP4",1.64712819330611,"Human",1.97315315645228,"Mouse"
"10318","PLA1A",0.586430352952502,"Human",NA,NA
"10319","PLA2G12A",1.62782303811073,"Human",1.67803202039882,"Mouse"
"10320","PLA2G15",1.89818421400826,"Human",1.6721231607883,"Mouse"
"10321","PLA2G16",NA,NA,1.28592155538751,"Mouse"
"10322","PLA2G3",0.586430352952502,"Human",0.109830296331826,"Mouse"
"10323","PLA2G4A",0.98437036162454,"Human",0.76304281010717,"Mouse"
"10324","PLA2G4B",0.887460348616483,"Human",NA,NA
"10325","PLA2G4C",1.5864303529525,"Human",NA,NA
"10326","PLA2G4E",NA,NA,1.6476493914051,"Mouse"
"10327","PLA2G5",0.586430352952502,"Human",0.507770305003864,"Mouse"
"10328","PLA2G6",1.99297053338646,"Human",1.6721231607883,"Mouse"
"10329","PLA2G7",NA,NA,2.8486108548162,"Mouse"
"10330","PLA2R1",NA,NA,0.109830296331826,"Mouse"
"10331","PLAA",0.887460348616483,"Human",1.17052813668544,"Mouse"
"10332","PLAAT3",1.60761965202244,"Human",NA,NA
"10333","PLAAT4",1.13049839730278,"Human",NA,NA
"10334","PLAAT5",0.586430352952502,"Human",NA,NA
"10335","PLAC9A",NA,NA,0.109830296331826,"Mouse"
"10336","PLAC9B",NA,NA,0.109830296331826,"Mouse"
"10337","PLAGL1",0.586430352952502,"Human",0.85019298582607,"Mouse"
"10338","PLAGL2",0.762521612008183,"Human",NA,NA
"10339","PLAT",1.64712819330611,"Human",2.1667351476683,"Mouse"
"10340","PLATR25",NA,NA,0.808800300667845,"Mouse"
"10341","PLAU",0.586430352952502,"Human",NA,NA
"10342","PLAUR",1.28540035728852,"Human",0.285921555387507,"Mouse"
"10343","PLB1",NA,NA,0.653898340682102,"Mouse"
"10344","PLBD1",NA,NA,0.653898340682102,"Mouse"
"10345","PLBD2",0.586430352952502,"Human",1.93913406916285,"Mouse"
"10346","PLCB1",1.13049839730278,"Human",1.63487510336867,"Mouse"
"10347","PLCB2",0.887460348616483,"Human",0.109830296331826,"Mouse"
"10348","PLCB3",1.13049839730278,"Human",1.66613279709911,"Mouse"
"10349","PLCB4",NA,NA,0.887981546715469,"Mouse"
"10350","PLCD1",1.66561159900013,"Human",1.18901154237945,"Mouse"
"10351","PLCD3",1.28540035728852,"Human",1.44226875624743,"Mouse"
"10352","PLCD4",NA,NA,1.6538983406821,"Mouse"
"10353","PLCE1",NA,NA,0.410860291995807,"Mouse"
"10354","PLCG1",1.5864303529525,"Human",1.77728324922178,"Mouse"
"10355","PLCG2",NA,NA,0.922743652974682,"Mouse"
"10356","PLCH1",0.586430352952502,"Human",NA,NA
"10357","PLCH2",0.586430352952502,"Human",1.57965231230999,"Mouse"
"10358","PLCL1",1.18849034428046,"Human",0.285921555387507,"Mouse"
"10359","PLCL2",1.5864303529525,"Human",1.49004153804343,"Mouse"
"10360","PLCXD1",0.586430352952502,"Human",1.13101959540176,"Mouse"
"10361","PLCXD2",NA,NA,1.47155813234942,"Mouse"
"10362","PLCXD3",NA,NA,0.285921555387507,"Mouse"
"10363","PLD1",NA,NA,1.03924922204612,"Mouse"
"10364","PLD2",0.586430352952502,"Human",1.67803202039882,"Mouse"
"10365","PLD3",2.69702006325175,"Human",2.1289465867789,"Mouse"
"10366","PLD4",0.887460348616483,"Human",1.70089490335833,"Mouse"
"10367","PLD6",1.28540035728852,"Human",0.109830296331826,"Mouse"
"10368","PLEC",NA,NA,1.10983029633183,"Mouse"
"10369","PLEK",0.586430352952502,"Human",1.03924922204612,"Mouse"
"10370","PLEKHA1",1.74779835518748,"Human",1.83818407835305,"Mouse"
"10371","PLEKHA2",NA,NA,1.3402792177101,"Mouse"
"10372","PLEKHA3",1.32679304244675,"Human",0.85019298582607,"Mouse"
"10373","PLEKHA4",0.586430352952502,"Human",NA,NA
"10374","PLEKHA5",1.32679304244675,"Human",1.03924922204612,"Mouse"
"10375","PLEKHA6",0.586430352952502,"Human",0.711890287659788,"Mouse"
"10376","PLEKHA7",0.98437036162454,"Human",1.15122298149005,"Mouse"
"10377","PLEKHA8",1.13049839730278,"Human",0.76304281010717,"Mouse"
"10378","PLEKHB1",2.94531655735837,"Human",2.79958299247098,"Mouse"
"10379","PLEKHB2",2.22491960990714,"Human",3.13779115611727,"Mouse"
"10380","PLEKHD1",NA,NA,0.76304281010717,"Mouse"
"10381","PLEKHF1",1.23964286672785,"Human",0.984891559723526,"Mouse"
"10382","PLEKHF2",1.51584927866679,"Human",0.109830296331826,"Mouse"
"10383","PLEKHG1",NA,NA,1.03924922204612,"Mouse"
"10384","PLEKHG2",0.586430352952502,"Human",0.109830296331826,"Mouse"
"10385","PLEKHG3",0.586430352952502,"Human",0.653898340682102,"Mouse"
"10386","PLEKHG5",1.48952033994445,"Human",1.99349173148544,"Mouse"
"10387","PLEKHH1",0.98437036162454,"Human",1.06407280577115,"Mouse"
"10388","PLEKHH2",NA,NA,0.109830296331826,"Mouse"
"10389","PLEKHH3",0.762521612008183,"Human",1.58695155105149,"Mouse"
"10390","PLEKHJ1",1.43152839296676,"Human",1.75819030731276,"Mouse"
"10391","PLEKHM1",1.18849034428046,"Human",0.887981546715469,"Mouse"
"10392","PLEKHM1_ARHGAP27",NA,NA,0.285921555387507,"Mouse"
"10393","PLEKHM1P1",0.887460348616483,"Human",NA,NA
"10394","PLEKHM2",1.60761965202244,"Human",1.30016199450212,"Mouse"
"10395","PLEKHM3",1.23964286672785,"Human",0.88798154671547,"Mouse"
"10396","PLEKHN1",NA,NA,1.64130921337408,"Mouse"
"10397","PLEKHO1",1.54067286239183,"Human",1.58695155105149,"Mouse"
"10398","PLEKHO2",1.43152839296676,"Human",0.109830296331826,"Mouse"
"10399","PLGRKT",0.586430352952502,"Human",1.01292028332377,"Mouse"
"10400","PLIN1",0.586430352952502,"Human",NA,NA
"10401","PLIN2",1.56415395824135,"Human",1.41086029199581,"Mouse"
"10402","PLIN3",1.4614916163442,"Human",1.51637047676578,"Mouse"
"10403","PLIN4",NA,NA,0.109830296331826,"Mouse"
"10404","PLIN5",NA,NA,0.109830296331826,"Mouse"
"10405","PLK1",1.70037370525934,"Human",NA,NA
"10406","PLK2",2.8294684016388,"Human",3.04052468399636,"Mouse"
"10407","PLK3",1.70037370525934,"Human",1.53307617026863,"Mouse"
"10408","PLK4",0.98437036162454,"Human",0.653898340682102,"Mouse"
"10409","PLK5",0.586430352952502,"Human",1.30016199450212,"Mouse"
"10410","PLLP",1.99297053338646,"Human",1.24016406482683,"Mouse"
"10411","PLN",NA,NA,0.285921555387507,"Mouse"
"10412","PLOD1",1.88746034861648,"Human",0.76304281010717,"Mouse"
"10413","PLOD2",0.98437036162454,"Human",0.507770305003864,"Mouse"
"10414","PLOD3",1.39934370959536,"Human",1.74329875191141,"Mouse"
"10415","PLP1",3.37318177509806,"Human",2.21192082184366,"Mouse"
"10416","PLP2",NA,NA,1.24016406482683,"Mouse"
"10417","PLPBP",1.97559643731703,"Human",1.01292028332377,"Mouse"
"10418","PLPP1",1.79055033560843,"Human",1.80443549526539,"Mouse"
"10419","PLPP2",0.887460348616483,"Human",0.85019298582607,"Mouse"
"10420","PLPP3",1.96664159466411,"Human",2.56619632946087,"Mouse"
"10421","PLPP4",NA,NA,0.954928336346083,"Mouse"
"10422","PLPP5",2.16046162068022,"Human",1.54119406049081,"Mouse"
"10423","PLPP7",1.96664159466411,"Human",1.93913406916285,"Mouse"
"10424","PLPPR1",1.54067286239183,"Human",0.76304281010717,"Mouse"
"10425","PLPPR2",2.64523583962841,"Human",2.47904615374197,"Mouse"
"10426","PLPPR3",1.86518395390533,"Human",2.1351361615966,"Mouse"
"10427","PLPPR4",1.89818421400826,"Human",1.37700202473484,"Mouse"
"10428","PLPPR5",1.18849034428046,"Human",1.57222829423078,"Mouse"
"10429","PLRG1",1.60761965202244,"Human",1.62834423620971,"Mouse"
"10430","PLS1",0.586430352952502,"Human",1.38858389728465,"Mouse"
"10431","PLS3",2.0847409067421,"Human",2.11415167011447,"Mouse"
"10432","PLSCR1",1.06355160767216,"Human",0.109830296331826,"Mouse"
"10433","PLSCR2",NA,NA,0.954928336346083,"Mouse"
"10434","PLSCR3",1.77676205112279,"Human",1.6011919901661,"Mouse"
"10435","PLSCR4",0.887460348616483,"Human",0.76304281010717,"Mouse"
"10436","PLTP",1.23964286672785,"Human",2.33254676747941,"Mouse"
"10437","PLVAP",0.887460348616483,"Human",1.39986490769434,"Mouse"
"10438","PLXDC1",1.32679304244675,"Human",1.63487510336867,"Mouse"
"10439","PLXDC2",NA,NA,1.03924922204612,"Mouse"
"10440","PLXNA1",0.586430352952502,"Human",0.922743652974682,"Mouse"
"10441","PLXNA2",1.94815818897009,"Human",0.88798154671547,"Mouse"
"10442","PLXNA3",0.586430352952502,"Human",0.109830296331826,"Mouse"
"10443","PLXNA4",NA,NA,0.507770305003864,"Mouse"
"10444","PLXNB1",0.98437036162454,"Human",1.46201281444319,"Mouse"
"10445","PLXNB2",1.13049839730278,"Human",1.60814085012143,"Mouse"
"10446","PLXNB3",0.762521612008183,"Human",0.922743652974682,"Mouse"
"10447","PLXNC1",0.586430352952502,"Human",1.08755390162067,"Mouse"
"10448","PLXND1",0.586430352952502,"Human",1.45225297715403,"Mouse"
"10449","PM20D1",NA,NA,1.18901154237945,"Mouse"
"10450","PM20D2",1.06355160767216,"Human",0.653898340682102,"Mouse"
"10451","PMAIP1",0.586430352952502,"Human",1.37700202473484,"Mouse"
"10452","PMEL",NA,NA,0.109830296331826,"Mouse"
"10453","PMF1",1.32679304244675,"Human",0.653898340682102,"Mouse"
"10454","PMF1-BGLAP",0.586430352952502,"Human",NA,NA
"10455","PML",1.71676412144751,"Human",0.808800300667845,"Mouse"
"10456","PMM1",1.97559643731703,"Human",2.54119406049081,"Mouse"
"10457","PMM2",1.06355160767216,"Human",1.49004153804343,"Mouse"
"10458","PMP2",1.48952033994445,"Human",NA,NA
"10459","PMP22",2.1546320770195,"Human",1.54916299016209,"Mouse"
"10460","PMPCA",2.44376284938377,"Human",2.28155674998506,"Mouse"
"10461","PMPCB",1.4614916163442,"Human",0.808800300667845,"Mouse"
"10462","PMS1",1.64712819330611,"Human",0.586951551051488,"Mouse"
"10463","PMS2",0.586430352952502,"Human",0.76304281010717,"Mouse"
"10464","PMS2CL",0.762521612008183,"Human",NA,NA
"10465","PMS2P1",0.762521612008183,"Human",NA,NA
"10466","PMS2P3",0.762521612008183,"Human",NA,NA
"10467","PMVK",1.96664159466411,"Human",2.00745738762227,"Mouse"
"10468","PNCK",2.41250515565333,"Human",2.34661939574112,"Mouse"
"10469","PNISR",2.02576304678276,"Human",1.20674030933988,"Mouse"
"10470","PNKD",2.44975321307296,"Human",2.71459618103571,"Mouse"
"10471","PNKP",1.56415395824135,"Human",1.17052813668544,"Mouse"
"10472","PNLIP",NA,NA,0.507770305003864,"Mouse"
"10473","PNMA2",2.49491537183115,"Human",1.72261415305156,"Mouse"
"10474","PNMA3",2.32679304244675,"Human",0.109830296331826,"Mouse"
"10475","PNMA5",1.18849034428046,"Human",NA,NA
"10476","PNMA6A",2.34609819764213,"Human",NA,NA
"10477","PNMA6F",1.23964286672785,"Human",NA,NA
"10478","PNMA8A",2.34985834651544,"Human",1.72261415305156,"Mouse"
"10479","PNMA8B",0.586430352952502,"Human",NA,NA
"10480","PNMT",1.23964286672785,"Human",NA,NA
"10481","PNN",0.586430352952502,"Human",1.44226875624743,"Mouse"
"10482","PNO1",0.586430352952502,"Human",1.77728324922178,"Mouse"
"10483","PNOC",0.586430352952502,"Human",1.42158415738758,"Mouse"
"10484","PNP",NA,NA,1.46201281444319,"Mouse"
"10485","PNPLA2",2.04882835085146,"Human",1.73821922638214,"Mouse"
"10486","PNPLA3",1.18849034428046,"Human",0.984891559723526,"Mouse"
"10487","PNPLA4",0.98437036162454,"Human",NA,NA
"10488","PNPLA6",1.68334036596056,"Human",1.81740047242976,"Mouse"
"10489","PNPLA7",0.586430352952502,"Human",1.80880030066784,"Mouse"
"10490","PNPLA8",1.39934370959536,"Human",1.08755390162067,"Mouse"
"10491","PNPO",1.74779835518748,"Human",2.14325405181878,"Mouse"
"10492","PNPT1",1.43152839296676,"Human",0.85019298582607,"Mouse"
"10493","PNRC1",1.91886881286811,"Human",2.19440657426616,"Mouse"
"10494","PNRC2",2.04882835085146,"Human",1.81312167445049,"Mouse"
"10495","POC1A",0.887460348616483,"Human",0.507770305003864,"Mouse"
"10496","POC1B",0.586430352952502,"Human",0.410860291995807,"Mouse"
"10497","POC5",0.887460348616483,"Human",1.35286834501812,"Mouse"
"10498","PODXL",1.23964286672785,"Human",1.83410616593261,"Mouse"
"10499","PODXL2",3.00473164427225,"Human",1.22377364863866,"Mouse"
"10500","POFUT1",0.98437036162454,"Human",0.85019298582607,"Mouse"
"10501","POFUT2",1.39934370959536,"Human",1.55698832767405,"Mouse"
"10502","POGK",1.74779835518748,"Human",0.85019298582607,"Mouse"
"10503","POGLUT1",1.43152839296676,"Human",1.99913199883814,"Mouse"
"10504","POGLUT2",1.13049839730278,"Human",NA,NA
"10505","POGZ",1.43152839296676,"Human",1.22377364863866,"Mouse"
"10506","POLA1",0.887460348616483,"Human",0.109830296331826,"Mouse"
"10507","POLA2",1.36458160333615,"Human",0.586951551051488,"Mouse"
"10508","POLB",1.28540035728852,"Human",1.88434726206038,"Mouse"
"10509","POLD1",1.18849034428046,"Human",1.25595833201006,"Mouse"
"10510","POLD2",2.51584927866679,"Human",1.74329875191141,"Mouse"
"10511","POLD3",1.4614916163442,"Human",1.66613279709911,"Mouse"
"10512","POLD4",0.98437036162454,"Human",1.31395027898775,"Mouse"
"10513","POLDIP2",1.48952033994445,"Human",1.45225297715403,"Mouse"
"10514","POLDIP3",2.18302744857896,"Human",1.95801941332322,"Mouse"
"10515","POLE3",2.37176018796327,"Human",1.62834423620971,"Mouse"
"10516","POLE4",1.51584927866679,"Human",1.7725881280134,"Mouse"
"10517","POLG",1.77676205112279,"Human",1.25595833201006,"Mouse"
"10518","POLG2",0.887460348616483,"Human",NA,NA
"10519","POLH",0.586430352952502,"Human",0.507770305003864,"Mouse"
"10520","POLI",1.13049839730278,"Human",1.59413013567861,"Mouse"
"10521","POLK",1.70037370525934,"Human",0.88798154671547,"Mouse"
"10522","POLL",0.887460348616483,"Human",0.984891559723526,"Mouse"
"10523","POLM",0.586430352952502,"Human",0.984891559723526,"Mouse"
"10524","POLR1A",0.586430352952502,"Human",1.36510280143513,"Mouse"
"10525","POLR1B",1.23964286672785,"Human",1.25595833201006,"Mouse"
"10526","POLR1C",1.70037370525934,"Human",1.6217136573107,"Mouse"
"10527","POLR1D",1.95749821522424,"Human",2.01562617669969,"Mouse"
"10528","POLR1E",1.28540035728852,"Human",0.984891559723526,"Mouse"
"10529","POLR2A",0.762521612008183,"Human",1.87325828989476,"Mouse"
"10530","POLR2B",1.32679304244675,"Human",0.711890287659788,"Mouse"
"10531","POLR2C",1.84170285805581,"Human",0.653898340682102,"Mouse"
"10532","POLR2D",1.13049839730278,"Human",0.507770305003864,"Mouse"
"10533","POLR2E",1.51584927866679,"Human",2.15122298149005,"Mouse"
"10534","POLR2F",1.54067286239183,"Human",1.84622679860847,"Mouse"
"10535","POLR2G",1.81687927433078,"Human",2.13101959540176,"Mouse"
"10536","POLR2H",0.887460348616483,"Human",0.954928336346083,"Mouse"
"10537","POLR2I",1.80391429716641,"Human",1.59413013567861,"Mouse"
"10538","POLR2J",1.73255838863074,"Human",1.74831955328646,"Mouse"
"10539","POLR2J2",0.586430352952502,"Human",NA,NA
"10540","POLR2J3",2.04127521296101,"Human",NA,NA
"10541","POLR2J3_RASA4B",0.586430352952502,"Human",NA,NA
"10542","POLR2J4",1.43152839296676,"Human",NA,NA
"10543","POLR2K",1.54067286239183,"Human",1.67803202039882,"Mouse"
"10544","POLR2L",0.586430352952502,"Human",1.31395027898775,"Mouse"
"10545","POLR2M",1.4614916163442,"Human",1.13101959540176,"Mouse"
"10546","POLR3A",1.06355160767216,"Human",1.46201281444319,"Mouse"
"10547","POLR3B",1.06355160767216,"Human",1.22377364863866,"Mouse"
"10548","POLR3C",1.06355160767216,"Human",1.52480364430264,"Mouse"
"10549","POLR3D",1.71676412144751,"Human",1.56467515634034,"Mouse"
"10550","POLR3E",1.51584927866679,"Human",1.2711982985668,"Mouse"
"10551","POLR3F",1.89818421400826,"Human",0.88798154671547,"Mouse"
"10552","POLR3G",0.586430352952502,"Human",0.88798154671547,"Mouse"
"10553","POLR3GL",1.60761965202244,"Human",1.85019298582607,"Mouse"
"10554","POLR3H",1.54067286239183,"Human",1.08755390162067,"Mouse"
"10555","POLR3K",1.4614916163442,"Human",0.76304281010717,"Mouse"
"10556","POLRMT",2.23964286672785,"Human",1.70642739195829,"Mouse"
"10557","POM121",0.586430352952502,"Human",1.55698832767405,"Mouse"
"10558","POM121C",0.586430352952502,"Human",NA,NA
"10559","POMC",0.586430352952502,"Human",NA,NA
"10560","POMGNT1",2.51584927866679,"Human",2.30711085445745,"Mouse"
"10561","POMGNT2",2.22988302943869,"Human",2.08526210484109,"Mouse"
"10562","POMK",0.762521612008183,"Human",0.76304281010717,"Mouse"
"10563","POMP",0.762521612008183,"Human",0.410860291995807,"Mouse"
"10564","POMT1",1.81687927433078,"Human",1.57965231230999,"Mouse"
"10565","POMT2",1.06355160767216,"Human",1.43204959106575,"Mouse"
"10566","POMZP3",1.36458160333615,"Human",NA,NA
"10567","PON2",2.4467683595235,"Human",0.808800300667845,"Mouse"
"10568","PON3",NA,NA,0.586951551051488,"Mouse"
"10569","POP1",NA,NA,0.285921555387507,"Mouse"
"10570","POP4",1.06355160767216,"Human",1.49899638069636,"Mouse"
