"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"91449","TANGO6","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"91450","TANK","Human",2,23,0.0869565217391304,"Mouse",7,11,0.636363636363636,"Both",0.285714285714286,3.5,0.136645962732919,7.31818181818182,5
"91451","TAOK1","Human",2,6,0.333333333333333,"Mouse",5,2,2.5,"Both",0.4,2.5,0.133333333333333,7.5,3
"91452","TAOK2","Human",3,6,0.5,"Mouse",3,5,0.6,"Both",1,1,0.833333333333333,1.2,0
"91453","TAOK3","Human",7,19,0.368421052631579,"Mouse",6,10,0.6,"Both",1.16666666666667,0.857142857142857,0.614035087719298,1.62857142857143,1
"91454","TAP1","Human",1,6,0.166666666666667,"Mouse",1,7,0.142857142857143,"Both",1,1,1.16666666666667,0.857142857142857,0
"91456","TAPBP","Human",1,9,0.111111111111111,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.5,2,1
"91457","TAPBPL","Human",1,8,0.125,"Mouse",1,1,1,"Both",1,1,0.125,8,0
"91458","TAPT1","Human",2,17,0.117647058823529,"Mouse",4,8,0.5,"Both",0.5,2,0.235294117647059,4.25,2
"91461","TARBP2","Human",1,20,0.05,"Mouse",7,14,0.5,"Both",0.142857142857143,7,0.1,10,6
"91462","TARDBP","Human",2,32,0.0625,"Mouse",5,30,0.166666666666667,"Both",0.4,2.5,0.375,2.66666666666667,3
"91467","TARS","Human",1,16,0.0625,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.21875,4.57142857142857,1
"91468","TARS2","Human",2,14,0.142857142857143,"Mouse",4,19,0.210526315789474,"Both",0.5,2,0.678571428571429,1.47368421052632,2
"91470","TARSL2","Human",2,7,0.285714285714286,"Mouse",2,4,0.5,"Both",1,1,0.571428571428571,1.75,0
"91528","TASOR","Human",1,10,0.1,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.133333333333333,7.5,2
"91529","TASOR2","Human",1,13,0.0769230769230769,"Mouse",1,8,0.125,"Both",1,1,0.615384615384615,1.625,0
"91530","TASP1","Human",2,7,0.285714285714286,"Mouse",9,4,2.25,"Both",0.222222222222222,4.5,0.126984126984127,7.875,7
"91533","TATDN1","Human",1,21,0.0476190476190476,"Mouse",4,10,0.4,"Both",0.25,4,0.119047619047619,8.4,3
"91535","TATDN2","Human",3,4,0.75,"Mouse",1,5,0.2,"Both",3,0.333333333333333,3.75,0.266666666666667,2
"91539","TATDN3","Human",3,17,0.176470588235294,"Mouse",2,9,0.222222222222222,"Both",1.5,0.666666666666667,0.794117647058824,1.25925925925926,1
"91540","TAX1BP1","Human",4,13,0.307692307692308,"Mouse",6,7,0.857142857142857,"Both",0.666666666666667,1.5,0.358974358974359,2.78571428571429,2
"91541","TAX1BP3","Human",2,2,1,"Mouse",1,4,0.25,"Both",2,0.5,4,0.25,1
"91542","TAZ","Human",7,32,0.21875,"Mouse",7,22,0.318181818181818,"Both",1,1,0.6875,1.45454545454545,0
"91544","TBC1D1","Human",3,19,0.157894736842105,"Mouse",3,8,0.375,"Both",1,1,0.421052631578947,2.375,0
"91545","TBC1D10A","Human",2,10,0.2,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,0.4,2.5,1
"91546","TBC1D10B","Human",2,7,0.285714285714286,"Mouse",1,8,0.125,"Both",2,0.5,2.28571428571429,0.4375,1
"91548","TBC1D12","Human",1,3,0.333333333333333,"Mouse",2,2,1,"Both",0.5,2,0.333333333333333,3,1
"91550","TBC1D14","Human",7,9,0.777777777777778,"Mouse",9,23,0.391304347826087,"Both",0.777777777777778,1.28571428571429,1.98765432098765,0.503105590062112,2
"91551","TBC1D15","Human",3,17,0.176470588235294,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,0.352941176470588,2.83333333333333,1
"91552","TBC1D16","Human",1,9,0.111111111111111,"Mouse",1,3,0.333333333333333,"Both",1,1,0.333333333333333,3,0
"91553","TBC1D17","Human",9,9,1,"Mouse",4,12,0.333333333333333,"Both",2.25,0.444444444444444,3,0.333333333333333,5
"91554","TBC1D19","Human",1,9,0.111111111111111,"Mouse",5,9,0.555555555555556,"Both",0.2,5,0.2,5,4
"91556","TBC1D2","Human",2,6,0.333333333333333,"Mouse",1,2,0.5,"Both",2,0.5,0.666666666666667,1.5,1
"91557","TBC1D20","Human",4,4,1,"Mouse",4,5,0.8,"Both",1,1,1.25,0.8,0
"91559","TBC1D22A","Human",1,11,0.0909090909090909,"Mouse",4,2,2,"Both",0.25,4,0.0454545454545455,22,3
"91561","TBC1D22B","Human",3,1,3,"Mouse",4,3,1.33333333333333,"Both",0.75,1.33333333333333,2.25,0.444444444444444,1
"91563","TBC1D23","Human",2,9,0.222222222222222,"Mouse",3,10,0.3,"Both",0.666666666666667,1.5,0.740740740740741,1.35,1
"91565","TBC1D25","Human",4,5,0.8,"Mouse",2,4,0.5,"Both",2,0.5,1.6,0.625,2
"91572","TBC1D30","Human",2,6,0.333333333333333,"Mouse",1,5,0.2,"Both",2,0.5,1.66666666666667,0.6,1
"91594","TBC1D4","Human",2,8,0.25,"Mouse",1,10,0.1,"Both",2,0.5,2.5,0.4,1
"91595","TBC1D5","Human",5,30,0.166666666666667,"Mouse",4,9,0.444444444444444,"Both",1.25,0.8,0.375,2.66666666666667,1
"91596","TBC1D7","Human",4,21,0.19047619047619,"Mouse",2,10,0.2,"Both",2,0.5,0.952380952380952,1.05,2
"91597","TBC1D8","Human",4,10,0.4,"Mouse",3,5,0.6,"Both",1.33333333333333,0.75,0.666666666666667,1.5,1
"91600","TBC1D9","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"91601","TBC1D9B","Human",3,20,0.15,"Mouse",10,8,1.25,"Both",0.3,3.33333333333333,0.12,8.33333333333333,7
"91602","TBCA","Human",2,10,0.2,"Mouse",1,4,0.25,"Both",2,0.5,0.8,1.25,1
"91606","TBCB","Human",2,15,0.133333333333333,"Mouse",2,3,0.666666666666667,"Both",1,1,0.2,5,0
"91608","TBCCD1","Human",1,6,0.166666666666667,"Mouse",5,10,0.5,"Both",0.2,5,0.333333333333333,3,4
"91609","TBCD","Human",4,26,0.153846153846154,"Mouse",3,8,0.375,"Both",1.33333333333333,0.75,0.41025641025641,2.4375,1
"91610","TBCE","Human",3,76,0.0394736842105263,"Mouse",4,13,0.307692307692308,"Both",0.75,1.33333333333333,0.128289473684211,7.7948717948718,1
"91611","TBCEL","Human",1,10,0.1,"Mouse",6,8,0.75,"Both",0.166666666666667,6,0.133333333333333,7.5,5
"91612","TBCK","Human",3,20,0.15,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,0.3,3.33333333333333,1
"91614","TBK1","Human",1,21,0.0476190476190476,"Mouse",3,7,0.428571428571429,"Both",0.333333333333333,3,0.111111111111111,9,2
"91615","TBKBP1","Human",2,4,0.5,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,1,1,1
"91616","TBL1X","Human",1,13,0.0769230769230769,"Mouse",2,2,1,"Both",0.5,2,0.0769230769230769,13,1
"91617","TBL1XR1","Human",1,36,0.0277777777777778,"Mouse",3,11,0.272727272727273,"Both",0.333333333333333,3,0.101851851851852,9.81818181818182,2
"91621","TBL2","Human",2,22,0.0909090909090909,"Mouse",2,5,0.4,"Both",1,1,0.227272727272727,4.4,0
"91622","TBL3","Human",2,8,0.25,"Mouse",1,5,0.2,"Both",2,0.5,1.25,0.8,1
"91623","TBP","Human",3,8,0.375,"Mouse",5,12,0.416666666666667,"Both",0.6,1.66666666666667,0.9,1.11111111111111,2
"91624","TBPL1","Human",2,8,0.25,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.333333333333333,3,1
"91626","TBR1","Human",2,6,0.333333333333333,"Mouse",5,4,1.25,"Both",0.4,2.5,0.266666666666667,3.75,3
"91627","TBRG1","Human",4,10,0.4,"Mouse",2,4,0.5,"Both",2,0.5,0.8,1.25,2
"91628","TBRG4","Human",6,17,0.352941176470588,"Mouse",4,12,0.333333333333333,"Both",1.5,0.666666666666667,1.05882352941176,0.944444444444444,2
"91647","TBXA2R","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"91648","TBXAS1","Human",1,22,0.0454545454545455,"Mouse",1,7,0.142857142857143,"Both",1,1,0.318181818181818,3.14285714285714,0
"91651","TCAF1","Human",1,7,0.142857142857143,"Mouse",8,8,1,"Both",0.125,8,0.142857142857143,7,7
"91657","TCAIM","Human",3,12,0.25,"Mouse",4,4,1,"Both",0.75,1.33333333333333,0.25,4,1
"91660","TCEA1","Human",5,15,0.333333333333333,"Mouse",2,2,1,"Both",2.5,0.4,0.333333333333333,3,3
"91666","TCEA2","Human",8,17,0.470588235294118,"Mouse",5,8,0.625,"Both",1.6,0.625,0.752941176470588,1.328125,3
"91668","TCEAL1","Human",4,4,1,"Mouse",3,1,3,"Both",1.33333333333333,0.75,0.333333333333333,3,1
"91670","TCEAL3","Human",2,4,0.5,"Mouse",6,7,0.857142857142857,"Both",0.333333333333333,3,0.583333333333333,1.71428571428571,4
"91674","TCEAL5","Human",1,1,1,"Mouse",3,3,1,"Both",0.333333333333333,3,1,1,2
"91675","TCEAL6","Human",1,2,0.5,"Mouse",2,1,2,"Both",0.5,2,0.25,4,1
"91676","TCEAL7","Human",2,2,1,"Mouse",1,2,0.5,"Both",2,0.5,2,0.5,1
"91677","TCEAL8","Human",2,3,0.666666666666667,"Mouse",1,4,0.25,"Both",2,0.5,2.66666666666667,0.375,1
"91678","TCEAL9","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"91679","TCEANC","Human",2,5,0.4,"Mouse",1,3,0.333333333333333,"Both",2,0.5,1.2,0.833333333333333,1
"91681","TCERG1","Human",6,16,0.375,"Mouse",2,11,0.181818181818182,"Both",3,0.333333333333333,2.0625,0.484848484848485,4
"91682","TCERG1L","Human",4,2,2,"Mouse",3,3,1,"Both",1.33333333333333,0.75,2,0.5,1
"91684","TCF12","Human",2,28,0.0714285714285714,"Mouse",5,21,0.238095238095238,"Both",0.4,2.5,0.3,3.33333333333333,3
"91691","TCF25","Human",8,26,0.307692307692308,"Mouse",10,11,0.909090909090909,"Both",0.8,1.25,0.338461538461538,2.95454545454545,2
"91694","TCF4","Human",33,91,0.362637362637363,"Mouse",54,62,0.870967741935484,"Both",0.611111111111111,1.63636363636364,0.416361416361416,2.40175953079179,21
"91700","TCF7L2","Human",2,30,0.0666666666666667,"Mouse",4,22,0.181818181818182,"Both",0.5,2,0.366666666666667,2.72727272727273,2
"91704","TCHP","Human",1,10,0.1,"Mouse",1,8,0.125,"Both",1,1,0.8,1.25,0
"91706","TCIRG1","Human",1,16,0.0625,"Mouse",4,14,0.285714285714286,"Both",0.25,4,0.21875,4.57142857142857,3
"91716","TCN2","Human",1,7,0.142857142857143,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"91717","TCOF1","Human",6,19,0.315789473684211,"Mouse",5,6,0.833333333333333,"Both",1.2,0.833333333333333,0.378947368421053,2.63888888888889,1
"91718","TCP1","Human",5,18,0.277777777777778,"Mouse",4,12,0.333333333333333,"Both",1.25,0.8,0.833333333333333,1.2,1
"91727","TCP11L1","Human",2,11,0.181818181818182,"Mouse",2,7,0.285714285714286,"Both",1,1,0.636363636363636,1.57142857142857,0
"91746","TCTA","Human",2,6,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",1,1,0.5,2,0
"91751","TCTEX1D2","Human",2,5,0.4,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.4,2.5,1
"91753","TCTN1","Human",2,29,0.0689655172413793,"Mouse",1,5,0.2,"Both",2,0.5,0.344827586206897,2.9,1
"91755","TCTN3","Human",1,7,0.142857142857143,"Mouse",6,4,1.5,"Both",0.166666666666667,6,0.0952380952380952,10.5,5
"91756","TDG","Human",4,10,0.4,"Mouse",1,11,0.0909090909090909,"Both",4,0.25,4.4,0.227272727272727,3
"91771","TDP1","Human",3,17,0.176470588235294,"Mouse",3,9,0.333333333333333,"Both",1,1,0.529411764705882,1.88888888888889,0
"91772","TDP2","Human",3,5,0.6,"Mouse",2,7,0.285714285714286,"Both",1.5,0.666666666666667,2.1,0.476190476190476,1
"91779","TDRD3","Human",2,10,0.2,"Mouse",2,6,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"91782","TDRD7","Human",2,2,1,"Mouse",6,5,1.2,"Both",0.333333333333333,3,0.833333333333333,1.2,4
"91785","TDRKH","Human",6,15,0.4,"Mouse",4,8,0.5,"Both",1.5,0.666666666666667,0.8,1.25,2
"91787","TDRP","Human",1,5,0.2,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.6,1.66666666666667,1
"91789","TEAD2","Human",2,10,0.2,"Mouse",1,17,0.0588235294117647,"Both",2,0.5,3.4,0.294117647058823,1
"91793","TECPR1","Human",3,17,0.176470588235294,"Mouse",5,12,0.416666666666667,"Both",0.6,1.66666666666667,0.423529411764706,2.36111111111111,2
"91794","TECPR2","Human",1,7,0.142857142857143,"Mouse",1,5,0.2,"Both",1,1,0.714285714285714,1.4,0
"91795","TECR","Human",5,26,0.192307692307692,"Mouse",15,14,1.07142857142857,"Both",0.333333333333333,3,0.17948717948718,5.57142857142857,10
"91801","TEDC1","Human",5,20,0.25,"Mouse",1,6,0.166666666666667,"Both",5,0.2,1.5,0.666666666666667,4
"91802","TEDC2","Human",5,13,0.384615384615385,"Mouse",2,5,0.4,"Both",2.5,0.4,0.961538461538462,1.04,3
"91808","TEF","Human",2,3,0.666666666666667,"Mouse",8,10,0.8,"Both",0.25,4,0.833333333333333,1.2,6
"91809","TEFM","Human",1,5,0.2,"Mouse",3,3,1,"Both",0.333333333333333,3,0.2,5,2
"91810","TEK","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"91818","TELO2","Human",3,8,0.375,"Mouse",6,11,0.545454545454545,"Both",0.5,2,0.6875,1.45454545454545,3
"91823","TENM2","Human",2,9,0.222222222222222,"Mouse",4,8,0.5,"Both",0.5,2,0.444444444444444,2.25,2
"91824","TENM3","Human",1,6,0.166666666666667,"Mouse",7,8,0.875,"Both",0.142857142857143,7,0.19047619047619,5.25,6
"91826","TENM4","Human",1,11,0.0909090909090909,"Mouse",6,12,0.5,"Both",0.166666666666667,6,0.181818181818182,5.5,5
"91827","TENT2","Human",3,17,0.176470588235294,"Mouse",5,6,0.833333333333333,"Both",0.6,1.66666666666667,0.211764705882353,4.72222222222222,2
"91828","TENT4A","Human",1,7,0.142857142857143,"Mouse",2,4,0.5,"Both",0.5,2,0.285714285714286,3.5,1
"91829","TENT4B","Human",1,4,0.25,"Mouse",5,5,1,"Both",0.2,5,0.25,4,4
"91836","TEPSIN","Human",8,13,0.615384615384615,"Mouse",3,6,0.5,"Both",2.66666666666667,0.375,1.23076923076923,0.8125,5
"91840","TERF1","Human",3,8,0.375,"Mouse",1,4,0.25,"Both",3,0.333333333333333,1.5,0.666666666666667,2
"91846","TERF2","Human",1,12,0.0833333333333333,"Mouse",4,8,0.5,"Both",0.25,4,0.166666666666667,6,3
"91847","TERF2IP","Human",3,5,0.6,"Mouse",1,2,0.5,"Both",3,0.333333333333333,1.2,0.833333333333333,2
"91849","TES","Human",2,11,0.181818181818182,"Mouse",1,5,0.2,"Both",2,0.5,0.909090909090909,1.1,1
"91851","TESC","Human",3,8,0.375,"Mouse",2,6,0.333333333333333,"Both",1.5,0.666666666666667,1.125,0.888888888888889,1
"91854","TESK1","Human",2,6,0.333333333333333,"Mouse",1,5,0.2,"Both",2,0.5,1.66666666666667,0.6,1
"91855","TESK2","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"91863","TEX10","Human",3,4,0.75,"Mouse",3,6,0.5,"Both",1,1,1.5,0.666666666666667,0
"91878","TEX2","Human",1,10,0.1,"Mouse",7,5,1.4,"Both",0.142857142857143,7,0.0714285714285714,14,6
"91885","TEX261","Human",3,6,0.5,"Mouse",5,4,1.25,"Both",0.6,1.66666666666667,0.4,2.5,2
"91886","TEX264","Human",3,16,0.1875,"Mouse",10,10,1,"Both",0.3,3.33333333333333,0.1875,5.33333333333333,7
"91891","TEX30","Human",1,7,0.142857142857143,"Mouse",3,13,0.230769230769231,"Both",0.333333333333333,3,0.619047619047619,1.61538461538462,2
"91912","TEX9","Human",1,9,0.111111111111111,"Mouse",1,16,0.0625,"Both",1,1,1.77777777777778,0.5625,0
"91914","TF","Human",2,14,0.142857142857143,"Mouse",4,9,0.444444444444444,"Both",0.5,2,0.321428571428571,3.11111111111111,2
"91915","TFAM","Human",1,4,0.25,"Mouse",2,5,0.4,"Both",0.5,2,0.625,1.6,1
"91924","TFAP4","Human",1,7,0.142857142857143,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.214285714285714,4.66666666666667,1
"91925","TFB1M","Human",1,9,0.111111111111111,"Mouse",1,3,0.333333333333333,"Both",1,1,0.333333333333333,3,0
"91926","TFB2M","Human",1,1,1,"Mouse",3,5,0.6,"Both",0.333333333333333,3,1.66666666666667,0.6,2
"91927","TFCP2","Human",1,5,0.2,"Mouse",4,9,0.444444444444444,"Both",0.25,4,0.45,2.22222222222222,3
"91929","TFDP1","Human",9,8,1.125,"Mouse",6,9,0.666666666666667,"Both",1.5,0.666666666666667,1.6875,0.592592592592593,3
"91930","TFDP2","Human",4,24,0.166666666666667,"Mouse",4,16,0.25,"Both",1,1,0.666666666666667,1.5,0
"91932","TFE3","Human",3,5,0.6,"Mouse",9,14,0.642857142857143,"Both",0.333333333333333,3,0.933333333333333,1.07142857142857,6
"91933","TFEB","Human",2,17,0.117647058823529,"Mouse",1,15,0.0666666666666667,"Both",2,0.5,1.76470588235294,0.566666666666667,1
"91938","TFG","Human",10,10,1,"Mouse",5,6,0.833333333333333,"Both",2,0.5,1.2,0.833333333333333,5
"91939","TFIP11","Human",3,17,0.176470588235294,"Mouse",1,4,0.25,"Both",3,0.333333333333333,0.705882352941177,1.41666666666667,2
"91940","TFPI","Human",2,12,0.166666666666667,"Mouse",3,10,0.3,"Both",0.666666666666667,1.5,0.555555555555556,1.8,1
"91943","TFR2","Human",1,13,0.0769230769230769,"Mouse",3,11,0.272727272727273,"Both",0.333333333333333,3,0.282051282051282,3.54545454545454,2
"91944","TFRC","Human",3,15,0.2,"Mouse",3,7,0.428571428571429,"Both",1,1,0.466666666666667,2.14285714285714,0
"91946","TGDS","Human",1,3,0.333333333333333,"Mouse",1,4,0.25,"Both",1,1,1.33333333333333,0.75,0
"91947","TGFA","Human",1,9,0.111111111111111,"Mouse",1,4,0.25,"Both",1,1,0.444444444444444,2.25,0
"91949","TGFB1","Human",1,4,0.25,"Mouse",1,5,0.2,"Both",1,1,1.25,0.8,0
"91950","TGFB1I1","Human",1,17,0.0588235294117647,"Mouse",3,13,0.230769230769231,"Both",0.333333333333333,3,0.254901960784314,3.92307692307692,2
"91951","TGFB2","Human",1,4,0.25,"Mouse",3,6,0.5,"Both",0.333333333333333,3,0.5,2,2
"91954","TGFB3","Human",1,7,0.142857142857143,"Mouse",1,1,1,"Both",1,1,0.142857142857143,7,0
"91957","TGFBR1","Human",2,10,0.2,"Mouse",2,5,0.4,"Both",1,1,0.5,2,0
"91958","TGFBR2","Human",1,2,0.5,"Mouse",2,2,1,"Both",0.5,2,0.5,2,1
"91959","TGFBR3","Human",1,11,0.0909090909090909,"Mouse",1,4,0.25,"Both",1,1,0.363636363636364,2.75,0
"91961","TGFBRAP1","Human",1,3,0.333333333333333,"Mouse",8,8,1,"Both",0.125,8,0.333333333333333,3,7
"91962","TGIF1","Human",1,23,0.0434782608695652,"Mouse",1,12,0.0833333333333333,"Both",1,1,0.521739130434783,1.91666666666667,0
"91965","TGIF2","Human",2,9,0.222222222222222,"Mouse",1,5,0.2,"Both",2,0.5,1.11111111111111,0.9,1
"91974","TGM2","Human",1,6,0.166666666666667,"Mouse",1,4,0.25,"Both",1,1,0.666666666666667,1.5,0
"91982","TGS1","Human",1,3,0.333333333333333,"Mouse",1,5,0.2,"Both",1,1,1.66666666666667,0.6,0
"91988","THADA","Human",1,19,0.0526315789473684,"Mouse",1,7,0.142857142857143,"Both",1,1,0.368421052631579,2.71428571428571,0
"91989","THAP1","Human",1,4,0.25,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.333333333333333,3,2
"91993","THAP12","Human",1,5,0.2,"Mouse",4,4,1,"Both",0.25,4,0.2,5,3
"92003","THAP2","Human",1,4,0.25,"Mouse",1,3,0.333333333333333,"Both",1,1,0.75,1.33333333333333,0
"92004","THAP3","Human",3,8,0.375,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.5625,1.77777777777778,1
"92005","THAP4","Human",4,6,0.666666666666667,"Mouse",3,6,0.5,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"92009","THAP7","Human",4,8,0.5,"Mouse",8,11,0.727272727272727,"Both",0.5,2,0.6875,1.45454545454545,4
"92015","THBS1","Human",1,8,0.125,"Mouse",1,2,0.5,"Both",1,1,0.25,4,0
"92018","THBS4","Human",2,7,0.285714285714286,"Mouse",1,2,0.5,"Both",2,0.5,0.571428571428571,1.75,1
"92021","THEM4","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"92023","THEM6","Human",3,3,1,"Mouse",1,1,1,"Both",3,0.333333333333333,1,1,2
"92026","THEMIS2","Human",2,11,0.181818181818182,"Mouse",1,1,1,"Both",2,0.5,0.181818181818182,5.5,1
"92029","THG1L","Human",1,3,0.333333333333333,"Mouse",2,5,0.4,"Both",0.5,2,0.833333333333333,1.2,1
"92030","THNSL1","Human",2,2,1,"Mouse",2,5,0.4,"Both",1,1,2.5,0.4,0
"92031","THNSL2","Human",2,10,0.2,"Mouse",1,4,0.25,"Both",2,0.5,0.8,1.25,1
"92032","THOC1","Human",2,21,0.0952380952380952,"Mouse",9,13,0.692307692307692,"Both",0.222222222222222,4.5,0.137566137566138,7.26923076923077,7
"92033","THOC2","Human",5,20,0.25,"Mouse",4,16,0.25,"Both",1.25,0.8,1,1,1
"92034","THOC3","Human",1,12,0.0833333333333333,"Mouse",4,3,1.33333333333333,"Both",0.25,4,0.0625,16,3
"92035","THOC5","Human",3,17,0.176470588235294,"Mouse",3,6,0.5,"Both",1,1,0.352941176470588,2.83333333333333,0
"92036","THOC6","Human",2,10,0.2,"Mouse",2,7,0.285714285714286,"Both",1,1,0.7,1.42857142857143,0
"92037","THOC7","Human",3,7,0.428571428571429,"Mouse",6,14,0.428571428571429,"Both",0.5,2,1,1,3
"92042","THRA","Human",8,10,0.8,"Mouse",32,9,3.55555555555556,"Both",0.25,4,0.225,4.44444444444444,24
"92043","THRAP3","Human",1,4,0.25,"Mouse",12,18,0.666666666666667,"Both",0.0833333333333333,12,0.375,2.66666666666667,11
"92045","THRB","Human",5,19,0.263157894736842,"Mouse",6,7,0.857142857142857,"Both",0.833333333333333,1.2,0.307017543859649,3.25714285714286,1
"92050","THSD1","Human",1,3,0.333333333333333,"Mouse",3,3,1,"Both",0.333333333333333,3,0.333333333333333,3,2
"92053","THSD7A","Human",2,5,0.4,"Mouse",2,6,0.333333333333333,"Both",1,1,1.2,0.833333333333333,0
"92056","THTPA","Human",3,8,0.375,"Mouse",1,1,1,"Both",3,0.333333333333333,0.375,2.66666666666667,2
"92057","THUMPD1","Human",2,6,0.333333333333333,"Mouse",1,2,0.5,"Both",2,0.5,0.666666666666667,1.5,1
"92059","THUMPD2","Human",3,9,0.333333333333333,"Mouse",1,2,0.5,"Both",3,0.333333333333333,0.666666666666667,1.5,2
"92060","THUMPD3","Human",3,10,0.3,"Mouse",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"92063","THY1","Human",4,10,0.4,"Mouse",4,6,0.666666666666667,"Both",1,1,0.6,1.66666666666667,0
"92064","THYN1","Human",12,8,1.5,"Mouse",7,8,0.875,"Both",1.71428571428571,0.583333333333333,1.71428571428571,0.583333333333333,5
"92065","TIA1","Human",5,21,0.238095238095238,"Mouse",8,28,0.285714285714286,"Both",0.625,1.6,0.833333333333333,1.2,3
"92068","TIAL1","Human",5,13,0.384615384615385,"Mouse",4,14,0.285714285714286,"Both",1.25,0.8,1.34615384615385,0.742857142857143,1
"92069","TIAM1","Human",4,7,0.571428571428571,"Mouse",6,15,0.4,"Both",0.666666666666667,1.5,1.42857142857143,0.7,2
"92070","TIAM2","Human",3,20,0.15,"Mouse",5,9,0.555555555555556,"Both",0.6,1.66666666666667,0.27,3.7037037037037,2
"92071","TICAM1","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"92074","TIE1","Human",1,10,0.1,"Mouse",3,3,1,"Both",0.333333333333333,3,0.1,10,2
"92075","TIFA","Human",1,2,0.5,"Mouse",4,5,0.8,"Both",0.25,4,0.625,1.6,3
"92077","TIGAR","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"92079","TIGD2","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"92080","TIGD3","Human",1,1,1,"Mouse",1,2,0.5,"Both",1,1,2,0.5,0
"92088","TIMELESS","Human",1,5,0.2,"Mouse",1,15,0.0666666666666667,"Both",1,1,3,0.333333333333333,0
"92089","TIMM10","Human",2,3,0.666666666666667,"Mouse",1,2,0.5,"Both",2,0.5,1.33333333333333,0.75,1
"92090","TIMM10B","Human",2,5,0.4,"Mouse",8,11,0.727272727272727,"Both",0.25,4,0.55,1.81818181818182,6
"92093","TIMM17A","Human",2,4,0.5,"Mouse",2,4,0.5,"Both",1,1,1,1,0
"92094","TIMM17B","Human",1,8,0.125,"Mouse",1,3,0.333333333333333,"Both",1,1,0.375,2.66666666666667,0
"92096","TIMM21","Human",2,6,0.333333333333333,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,0.888888888888889,1.125,1
"92098","TIMM23","Human",1,1,1,"Mouse",1,8,0.125,"Both",1,1,8,0.125,0
"92100","TIMM29","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"92101","TIMM44","Human",1,12,0.0833333333333333,"Mouse",3,9,0.333333333333333,"Both",0.333333333333333,3,0.25,4,2
"92102","TIMM50","Human",1,19,0.0526315789473684,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.157894736842105,6.33333333333333,1
"92103","TIMM8A","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"92106","TIMM8B","Human",2,4,0.5,"Mouse",3,1,3,"Both",0.666666666666667,1.5,0.166666666666667,6,1
"92109","TIMM9","Human",1,10,0.1,"Mouse",4,11,0.363636363636364,"Both",0.25,4,0.275,3.63636363636364,3
"92113","TIMMDC1","Human",5,9,0.555555555555556,"Mouse",2,2,1,"Both",2.5,0.4,0.555555555555556,1.8,3
"92114","TIMP1","Human",1,5,0.2,"Mouse",1,2,0.5,"Both",1,1,0.4,2.5,0
"92115","TIMP2","Human",1,5,0.2,"Mouse",3,2,1.5,"Both",0.333333333333333,3,0.133333333333333,7.5,2
"92116","TIMP3","Human",1,1,1,"Mouse",1,4,0.25,"Both",1,1,4,0.25,0
"92119","TINAGL1","Human",1,11,0.0909090909090909,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.409090909090909,2.44444444444444,1
