"","associated_gene","Human (Adult)_Detected_LogTPM_Isoseq","Human (Adult)","Human (Fetal)_Detected_LogTPM_Isoseq","Human (Fetal)","isoseq_comparison"
"1740","DENND4B",1.62165012590286,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.15063157754205
"1741","DENND4C",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1742","DENND5A",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"1743","DENND6B",2.03182459099191,"Human (Adult)",1.94083544571235,"Human (Fetal)",1.0468814321588
"1744","DENR",1.75427569117745,"Human (Adult)",2.12535987230489,"Human (Fetal)",0.82540171856872
"1745","DEPDC5",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1746","DEPP1",2.67417917717904,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.44042995125301
"1747","DEPTOR",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"1748","DERA",1.32062013023888,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.793342001998658
"1749","DERL1",1.6516133492803,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.63297050881024
"1750","DERL2",1.25367334060826,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.630258936849632
"1751","DESI2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"1752","DET1",1.25367334060826,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.645945200237276
"1753","DEXI",2.42491209686953,"Human (Adult)",1.18750777905373,"Human (Fetal)",2.04201786265504
"1754","DGCR2",2.18309226632256,"Human (Adult)",2.40935652867009,"Human (Fetal)",0.906089339765574
"1755","DGCR5",1.73079459532793,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.31875438326328
"1756","DGCR6L",2.35058335361632,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.45684386299775
"1757","DGKD",0.776552085888602,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.400112275156632
"1758","DGKE",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"1759","DGKI",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"1760","DGKZ",3.0183475171838,"Human (Adult)",1.31244651566203,"Human (Fetal)",2.29978706268367
"1761","DGLUCY",2.1382799219062,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.43649691544556
"1762","DGUOK",1.55470333627225,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.90897777441129
"1763","DHCR24",2.55106905161715,"Human (Adult)",2.57961824406505,"Human (Fetal)",0.988932783944454
"1764","DHCR7",2.0195901345749,"Human (Adult)",2.29017012095088,"Human (Fetal)",0.88185157779299
"1765","DHDDS",1.70597101160289,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.05732621431276
"1766","DHFR",1.37861207721656,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.693069361826746
"1767","DHFR2",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"1768","DHPS",2.15676332760021,"Human (Adult)",2.39162776170966,"Human (Fetal)",0.901797245428546
"1769","DHRS1",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"1770","DHRS12",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"1771","DHRS13",1.07758208155258,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.667863507146433
"1772","DHRS4-AS1",1.17449209456064,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.686682266172508
"1773","DHRS7",2.12873460399996,"Human (Adult)",1.01141651999805,"Human (Fetal)",2.10470618376301
"1774","DHRS7B",1.70597101160289,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.21046092801848
"1775","DHX15",1.81794477104683,"Human (Adult)",2.50972707378765,"Human (Fetal)",0.72435954890633
"1776","DHX29",1.32062013023888,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.818493557835275
"1777","DHX30",2.28170206420851,"Human (Adult)",2.46626138000656,"Human (Fetal)",0.925166360186217
"1778","DHX32",1.17449209456064,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.755065091277646
"1779","DHX34",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"1780","DHX35",1.17449209456064,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.755065091277646
"1781","DHX36",1.51691477538285,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.975204004045105
"1782","DHX37",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"1783","DHX38",0.952643344944283,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.572285671832134
"1784","DHX40",1.07758208155258,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.630022551172831
"1785","DHX57",1.25367334060826,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.889535979793039
"1786","DHX9",1.32062013023888,"Human (Adult)",2.29017012095088,"Human (Fetal)",0.576647174879111
"1787","DIABLO",1.32062013023888,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.793342001998658
"1788","DIAPH1",1.47552209022462,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.04694735519973
"1789","DICER1",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"1790","DICER1-AS1",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"1791","DIDO1",1.62165012590286,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.888901808092274
"1792","DIMT1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"1793","DIP2A",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"1794","DIP2B",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"1795","DIPK1A",1.73079459532793,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.22807434465228
"1796","DIPK1B",1.75427569117745,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.08726447448294
"1797","DIPK2A",1.67964207288055,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.00901884972721
"1798","DIRAS1",2.81991436390973,"Human (Adult)",2.48123853597622,"Human (Fetal)",1.13649466708781
"1799","DIRAS2",1.47552209022462,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.794780780073622
"1800","DIS3L",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"1801","DIS3L2",1.17449209456064,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.833353428084606
"1802","DIXDC1",1.17449209456064,"Human (Adult)",1.91450650699,"Human (Fetal)",0.613469889118939
"1803","DKC1",1.6516133492803,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.905326043512139
"1804","DKK3",2.92268012156684,"Human (Adult)",2.52329988097693,"Human (Fetal)",1.15827696248109
"1805","DLAT",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"1806","DLD",1.58946544253146,"Human (Adult)",2.42638986796887,"Human (Fetal)",0.655074216849578
"1807","DLG1",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"1808","DLG2",2.04372381429162,"Human (Adult)",2.27858824840107,"Human (Fetal)",0.89692546063368
"1809","DLG3",1.25367334060826,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.955218613214023
"1810","DLG4",1.25367334060826,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.889535979793039
"1811","DLGAP1",2.2748626396782,"Human (Adult)",2.09059776604568,"Human (Fetal)",1.08813980222559
"1812","DLGAP3",1.99403603010251,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.67917723595163
"1813","DLGAP4",1.79774138495854,"Human (Adult)",2.70161260002657,"Human (Fetal)",0.665432706725184
"1814","DLK2",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"1815","DLL3",1.42976459966395,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.835930697139125
"1816","DLST",1.07758208155258,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.647340674522485
"1817","DLX1",1.07758208155258,"Human (Adult)",2.31244651566203,"Human (Fetal)",0.465992218308271
"1818","DLX5",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1819","DLX6-AS1",1.25367334060826,"Human (Adult)",1.91450650699,"Human (Fetal)",0.654828456331183
"1820","DMAC1",1.55470333627225,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.933963847036856
"1821","DMAC2",1.70597101160289,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.02483555013803
"1822","DMAC2L",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"1823","DMAP1",2.09877138062252,"Human (Adult)",2.03260581906799,"Human (Fetal)",1.032552087047
"1824","DMD",1.32062013023888,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.793342001998658
"1825","DMPK",1.87346209889666,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.25859224449439
"1826","DMTF1",0.776552085888602,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.45402140091752
"1827","DMTN",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"1828","DMWD",2.3267804389437,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.32823841402824
"1829","DMXL2",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"1830","DNAAF2",1.32062013023888,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.607800781313391
"1831","DNAAF5",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1832","DNAJA1",2.84843409319473,"Human (Adult)",3.12702703167235,"Human (Fetal)",0.910908049193092
"1833","DNAJA2",1.58946544253146,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.985118426809434
"1834","DNAJA3",2.17449209456064,"Human (Adult)",2.01141651999805,"Human (Fetal)",1.08107499015805
"1835","DNAJA4",2.20791585004759,"Human (Adult)",1.71038652433407,"Human (Fetal)",1.2908870706329
"1836","DNAJB1",2.65736567816939,"Human (Adult)",2.73569238959884,"Human (Fetal)",0.971368596949259
"1837","DNAJB11",1.83724992624221,"Human (Adult)",1.91450650699,"Human (Fetal)",0.959646739007826
"1838","DNAJB12",1.55470333627225,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.30921528573995
"1839","DNAJB14",1.25367334060826,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.05571800262837
"1840","DNAJB2",2.26085192523539,"Human (Adult)",2.45074921382832,"Human (Fetal)",0.92251459777221
"1841","DNAJB4",1.47552209022462,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.94859320628668
"1842","DNAJB5",1.81794477104683,"Human (Adult)",2.62420037671779,"Human (Fetal)",0.692761416839905
"1843","DNAJB6",2.74269381862764,"Human (Adult)",3.0995526086986,"Human (Fetal)",0.884867645391958
"1844","DNAJB9",1.70597101160289,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.857642450582428
"1845","DNAJC1",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"1846","DNAJC10",1.37861207721656,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.926151892569877
"1847","DNAJC11",2.14761994816034,"Human (Adult)",2.14175028849306,"Human (Fetal)",1.00274059011399
"1848","DNAJC13",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"1849","DNAJC14",1.6516133492803,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.790019666195423
"1850","DNAJC15",0.776552085888602,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.521687859776261
"1851","DNAJC17",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"1852","DNAJC18",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"1853","DNAJC19",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"1854","DNAJC25",1.17449209456064,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.833353428084606
"1855","DNAJC5",1.93792008812358,"Human (Adult)",1.82432987664091,"Human (Fetal)",1.06226407457177
"1856","DNAJC6",2.03182459099191,"Human (Adult)",2.01141651999805,"Human (Fetal)",1.01014611881276
"1857","DNAJC7",1.90688585438361,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.820811882733556
"1858","DNAJC8",1.79774138495854,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.903778151224638
"1859","DNAJC9",0.776552085888602,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.481291224531309
"1860","DNAL4",1.67964207288055,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.19177939627917
"1861","DNALI1",1.55470333627225,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.963573578765354
"1862","DNASE2",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"1863","DNER",2.3620128153971,"Human (Adult)",2.49571635934484,"Human (Fetal)",0.946426787063721
"1864","DNLZ",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"1865","DNM1",3.42491209686953,"Human (Adult)",2.21553650265398,"Human (Fetal)",1.54586128134962
"1866","DNM1L",1.37861207721656,"Human (Adult)",2.30145113136057,"Human (Fetal)",0.599018618484225
"1867","DNM2",2.05530568684143,"Human (Adult)",2.10832653300611,"Human (Fetal)",0.97485169145546
"1868","DNM3",1.42976459966395,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.4136259111792
"1869","DNMT1",1.51691477538285,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.01906367520335
"1870","DNMT3A",0.776552085888602,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.499234838896611
"1871","DNPEP",1.42976459966395,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.08938884945169
"1872","DNPH1",1.55470333627225,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.53715438252407
"1873","DNTTIP1",1.62165012590286,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.60334549993902
"1874","DNTTIP2",1.79774138495854,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.77744910174297
"1875","DOC2A",2.42000476237479,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.71709905417501
"1876","DOCK1",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"1877","DOCK3",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"1878","DOCK4",1.17449209456064,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.755065091277646
"1879","DOCK7",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1880","DOCK9",1.32062013023888,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.818493557835275
"1881","DOHH",2.33285458665589,"Human (Adult)",2.20174821816834,"Human (Fetal)",1.05954648556346
"1882","DOK4",1.67964207288055,"Human (Adult)",2.65977653097898,"Human (Fetal)",0.631497440975735
"1883","DOK5",2.03182459099191,"Human (Adult)",2.7822685316402,"Human (Fetal)",0.730276236059109
"1884","DOK6",2.44400503877856,"Human (Adult)",2.46626138000656,"Human (Fetal)",0.990975676216465
"1885","DOLPP1",1.85573333193623,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.932932430624297
"1886","DOP1A",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1887","DPAGT1",1.42976459966395,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.886139085154027
"1888","DPCD",1.37861207721656,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.16092888108498
"1889","DPF1",1.89049543819544,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.904284635188945
"1890","DPF2",2.00700100726688,"Human (Adult)",2.79317189465052,"Human (Fetal)",0.718538308047092
"1891","DPH1",2.03182459099191,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.09442965584845
"1892","DPH2",1.55470333627225,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.801048507078158
"1893","DPH3",1.32062013023888,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.772117946119257
"1894","DPH5",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"1895","DPH7",1.58946544253146,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.721910629660348
"1896","DPM2",1.51691477538285,"Human (Adult)",2.22890046421196,"Human (Fetal)",0.680566404708952
"1897","DPM3",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"1898","DPP10",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"1899","DPP3",1.55470333627225,"Human (Adult)",2.14175028849306,"Human (Fetal)",0.725903175839486
"1900","DPP6",1.47552209022462,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.12425312012073
"1901","DPP7",2.82382695327278,"Human (Adult)",2.40935652867009,"Human (Fetal)",1.17202536016181
"1902","DPP8",1.67964207288055,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.12838390896668
"1903","DPP9",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"1904","DPY19L1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1905","DPY19L2P4",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1906","DPY30",1.73079459532793,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.31875438326328
"1907","DPYSL2",2.46229382449087,"Human (Adult)",3.07399850422622,"Human (Fetal)",0.801006838847071
"1908","DPYSL3",1.32062013023888,"Human (Adult)",2.72741986363285,"Human (Fetal)",0.48420125843032
"1909","DPYSL4",1.7765520858886,"Human (Adult)",2.52329988097693,"Human (Fetal)",0.704059037644304
"1910","DPYSL5",1.17449209456064,"Human (Adult)",2.73569238959884,"Human (Fetal)",0.429321695314167
"1911","DR1",1.25367334060826,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.630258936849632
"1912","DRAM2",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"1913","DRAP1",2.12873460399996,"Human (Adult)",1.71038652433407,"Human (Fetal)",1.24459271264943
"1914","DRD1",1.32062013023888,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.11209387722177
"1915","DRG1",2.04372381429162,"Human (Adult)",1.01141651999805,"Human (Fetal)",2.02065496645789
"1916","DRG2",1.92268012156684,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.15502017720338
"1917","DROSHA",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"1918","DSCAM",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"1919","DSCAML1",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"1920","DSN1",0.776552085888602,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.499234838896611
"1921","DST",1.7765520858886,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.35361865393232
"1922","DSTN",2.61224265738103,"Human (Adult)",2.50972707378765,"Human (Fetal)",1.04084730354311
"1923","DTD1",1.83724992624221,"Human (Adult)",2.21553650265398,"Human (Fetal)",0.829257348746628
"1924","DTD2",0.776552085888602,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.499234838896611
"1925","DTNB",2.07758208155258,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.39572009312735
"1926","DTNBP1",1.92268012156684,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.90097757308783
"1927","DTWD1",1.25367334060826,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.842218022210427
"1928","DTX1",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"1929","DTX3",2.6982385613722,"Human (Adult)",2.63466581039595,"Human (Fetal)",1.0241293414616
"1930","DTX4",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"1931","DTYMK",0.952643344944283,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.639986005813619
"1932","DUBR",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"1933","DUS1L",1.85573333193623,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.56271256885152
