"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"91028","TBC1D22B","Human",1,1,1,"Mouse",2,3,0.666666666666667,"Both",0.5,2,1.5,0.666666666666667,1
"91030","TBC1D23","Human",2,9,0.222222222222222,"Mouse",2,10,0.2,"Both",1,1,1.11111111111111,0.9,0
"91032","TBC1D25","Human",2,5,0.4,"Mouse",2,4,0.5,"Both",1,1,0.8,1.25,0
"91037","TBC1D2B","Human",1,12,0.0833333333333333,"Mouse",1,4,0.25,"Both",1,1,0.333333333333333,3,0
"91039","TBC1D30","Human",1,6,0.166666666666667,"Mouse",1,5,0.2,"Both",1,1,0.833333333333333,1.2,0
"91063","TBC1D7","Human",3,21,0.142857142857143,"Mouse",2,10,0.2,"Both",1.5,0.666666666666667,0.714285714285714,1.4,1
"91064","TBC1D8","Human",2,10,0.2,"Mouse",2,5,0.4,"Both",1,1,0.5,2,0
"91067","TBC1D9","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"91068","TBC1D9B","Human",3,20,0.15,"Mouse",2,8,0.25,"Both",1.5,0.666666666666667,0.6,1.66666666666667,1
"91069","TBCA","Human",2,10,0.2,"Mouse",1,4,0.25,"Both",2,0.5,0.8,1.25,1
"91073","TBCB","Human",1,15,0.0666666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.2,5,0
"91074","TBCC","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"91075","TBCCD1","Human",1,6,0.166666666666667,"Mouse",2,10,0.2,"Both",0.5,2,0.833333333333333,1.2,1
"91076","TBCD","Human",1,26,0.0384615384615385,"Mouse",1,8,0.125,"Both",1,1,0.307692307692308,3.25,0
"91077","TBCE","Human",3,76,0.0394736842105263,"Mouse",2,13,0.153846153846154,"Both",1.5,0.666666666666667,0.256578947368421,3.8974358974359,1
"91078","TBCEL","Human",1,10,0.1,"Mouse",1,8,0.125,"Both",1,1,0.8,1.25,0
"91079","TBCK","Human",1,20,0.05,"Mouse",2,4,0.5,"Both",0.5,2,0.1,10,1
"91081","TBK1","Human",1,21,0.0476190476190476,"Mouse",1,7,0.142857142857143,"Both",1,1,0.333333333333333,3,0
"91082","TBKBP1","Human",1,4,0.25,"Mouse",1,6,0.166666666666667,"Both",1,1,1.5,0.666666666666667,0
"91084","TBL1XR1","Human",1,36,0.0277777777777778,"Mouse",2,11,0.181818181818182,"Both",0.5,2,0.152777777777778,6.54545454545455,1
"91088","TBL2","Human",1,22,0.0454545454545455,"Mouse",1,5,0.2,"Both",1,1,0.227272727272727,4.4,0
"91089","TBL3","Human",1,8,0.125,"Mouse",1,5,0.2,"Both",1,1,0.625,1.6,0
"91090","TBP","Human",1,8,0.125,"Mouse",3,12,0.25,"Both",0.333333333333333,3,0.5,2,2
"91091","TBPL1","Human",2,8,0.25,"Mouse",1,4,0.25,"Both",2,0.5,1,1,1
"91093","TBR1","Human",1,6,0.166666666666667,"Mouse",2,4,0.5,"Both",0.5,2,0.333333333333333,3,1
"91094","TBRG1","Human",2,10,0.2,"Mouse",2,4,0.5,"Both",1,1,0.4,2.5,0
"91095","TBRG4","Human",3,17,0.176470588235294,"Mouse",2,12,0.166666666666667,"Both",1.5,0.666666666666667,1.05882352941176,0.944444444444444,1
"91114","TBXA2R","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"91115","TBXAS1","Human",1,22,0.0454545454545455,"Mouse",1,7,0.142857142857143,"Both",1,1,0.318181818181818,3.14285714285714,0
"91124","TCAIM","Human",3,12,0.25,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,0.5,2,1
"91127","TCEA1","Human",2,15,0.133333333333333,"Mouse",1,2,0.5,"Both",2,0.5,0.266666666666667,3.75,1
"91133","TCEA2","Human",2,17,0.117647058823529,"Mouse",2,8,0.25,"Both",1,1,0.470588235294118,2.125,0
"91135","TCEAL1","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"91137","TCEAL3","Human",2,4,0.5,"Mouse",4,7,0.571428571428571,"Both",0.5,2,0.875,1.14285714285714,2
"91141","TCEAL5","Human",1,1,1,"Mouse",3,3,1,"Both",0.333333333333333,3,1,1,2
"91142","TCEAL6","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"91144","TCEAL8","Human",2,3,0.666666666666667,"Mouse",1,4,0.25,"Both",2,0.5,2.66666666666667,0.375,1
"91145","TCEAL9","Human",2,3,0.666666666666667,"Mouse",1,2,0.5,"Both",2,0.5,1.33333333333333,0.75,1
"91148","TCERG1","Human",2,16,0.125,"Mouse",2,11,0.181818181818182,"Both",1,1,0.6875,1.45454545454545,0
"91149","TCERG1L","Human",1,2,0.5,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.75,1.33333333333333,1
"91151","TCF12","Human",2,28,0.0714285714285714,"Mouse",3,21,0.142857142857143,"Both",0.666666666666667,1.5,0.5,2,1
"91158","TCF25","Human",2,26,0.0769230769230769,"Mouse",4,11,0.363636363636364,"Both",0.5,2,0.211538461538462,4.72727272727273,2
"91161","TCF4","Human",10,91,0.10989010989011,"Mouse",14,62,0.225806451612903,"Both",0.714285714285714,1.4,0.486656200941915,2.05483870967742,4
"91171","TCHP","Human",1,10,0.1,"Mouse",1,8,0.125,"Both",1,1,0.8,1.25,0
"91173","TCIRG1","Human",1,16,0.0625,"Mouse",1,14,0.0714285714285714,"Both",1,1,0.875,1.14285714285714,0
"91183","TCN2","Human",1,7,0.142857142857143,"Mouse",1,7,0.142857142857143,"Both",1,1,1,1,0
"91184","TCOF1","Human",2,19,0.105263157894737,"Mouse",1,6,0.166666666666667,"Both",2,0.5,0.631578947368421,1.58333333333333,1
"91185","TCP1","Human",2,18,0.111111111111111,"Mouse",2,12,0.166666666666667,"Both",1,1,0.666666666666667,1.5,0
"91194","TCP11L1","Human",2,11,0.181818181818182,"Mouse",2,7,0.285714285714286,"Both",1,1,0.636363636363636,1.57142857142857,0
"91213","TCTA","Human",2,6,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",1,1,0.5,2,0
"91218","TCTEX1D2","Human",2,5,0.4,"Mouse",1,3,0.333333333333333,"Both",2,0.5,1.2,0.833333333333333,1
"91220","TCTN1","Human",2,29,0.0689655172413793,"Mouse",1,5,0.2,"Both",2,0.5,0.344827586206897,2.9,1
"91222","TCTN3","Human",1,7,0.142857142857143,"Mouse",1,4,0.25,"Both",1,1,0.571428571428571,1.75,0
"91223","TDG","Human",1,10,0.1,"Mouse",1,11,0.0909090909090909,"Both",1,1,1.1,0.909090909090909,0
"91238","TDP1","Human",2,17,0.117647058823529,"Mouse",1,9,0.111111111111111,"Both",2,0.5,1.05882352941176,0.944444444444444,1
"91239","TDP2","Human",2,5,0.4,"Mouse",1,7,0.142857142857143,"Both",2,0.5,2.8,0.357142857142857,1
"91249","TDRD7","Human",1,2,0.5,"Mouse",1,5,0.2,"Both",1,1,2.5,0.4,0
"91252","TDRKH","Human",2,15,0.133333333333333,"Mouse",4,8,0.5,"Both",0.5,2,0.266666666666667,3.75,2
"91254","TDRP","Human",1,5,0.2,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.6,1.66666666666667,1
"91256","TEAD2","Human",2,10,0.2,"Mouse",1,17,0.0588235294117647,"Both",2,0.5,3.4,0.294117647058823,1
"91260","TECPR1","Human",1,17,0.0588235294117647,"Mouse",2,12,0.166666666666667,"Both",0.5,2,0.352941176470588,2.83333333333333,1
"91261","TECPR2","Human",1,7,0.142857142857143,"Mouse",1,5,0.2,"Both",1,1,0.714285714285714,1.4,0
"91262","TECR","Human",2,26,0.0769230769230769,"Mouse",2,14,0.142857142857143,"Both",1,1,0.538461538461539,1.85714285714286,0
"91268","TEDC1","Human",1,20,0.05,"Mouse",1,6,0.166666666666667,"Both",1,1,0.3,3.33333333333333,0
"91269","TEDC2","Human",1,13,0.0769230769230769,"Mouse",2,5,0.4,"Both",0.5,2,0.192307692307692,5.2,1
"91275","TEF","Human",2,3,0.666666666666667,"Mouse",3,10,0.3,"Both",0.666666666666667,1.5,2.22222222222222,0.45,1
"91276","TEFM","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"91284","TELO2","Human",1,8,0.125,"Mouse",3,11,0.272727272727273,"Both",0.333333333333333,3,0.458333333333333,2.18181818181818,2
"91293","TENT2","Human",1,17,0.0588235294117647,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.176470588235294,5.66666666666667,1
"91294","TENT4A","Human",1,7,0.142857142857143,"Mouse",2,4,0.5,"Both",0.5,2,0.285714285714286,3.5,1
"91302","TEPSIN","Human",2,13,0.153846153846154,"Mouse",1,6,0.166666666666667,"Both",2,0.5,0.923076923076923,1.08333333333333,1
"91306","TERF1","Human",3,8,0.375,"Mouse",1,4,0.25,"Both",3,0.333333333333333,1.5,0.666666666666667,2
"91312","TERF2","Human",1,12,0.0833333333333333,"Mouse",2,8,0.25,"Both",0.5,2,0.333333333333333,3,1
"91313","TERF2IP","Human",2,5,0.4,"Mouse",2,2,1,"Both",1,1,0.4,2.5,0
"91315","TES","Human",1,11,0.0909090909090909,"Mouse",1,5,0.2,"Both",1,1,0.454545454545455,2.2,0
"91317","TESC","Human",2,8,0.25,"Mouse",2,6,0.333333333333333,"Both",1,1,0.75,1.33333333333333,0
"91320","TESK1","Human",1,6,0.166666666666667,"Mouse",1,5,0.2,"Both",1,1,0.833333333333333,1.2,0
"91321","TESK2","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"91329","TEX10","Human",2,4,0.5,"Mouse",1,6,0.166666666666667,"Both",2,0.5,3,0.333333333333333,1
"91351","TEX261","Human",2,6,0.333333333333333,"Mouse",2,4,0.5,"Both",1,1,0.666666666666667,1.5,0
"91352","TEX264","Human",3,16,0.1875,"Mouse",3,10,0.3,"Both",1,1,0.625,1.6,0
"91357","TEX30","Human",1,7,0.142857142857143,"Mouse",2,13,0.153846153846154,"Both",0.5,2,0.928571428571428,1.07692307692308,1
"91379","TF","Human",1,14,0.0714285714285714,"Mouse",1,9,0.111111111111111,"Both",1,1,0.642857142857143,1.55555555555556,0
"91380","TFAM","Human",1,4,0.25,"Mouse",1,5,0.2,"Both",1,1,1.25,0.8,0
"91389","TFAP4","Human",1,7,0.142857142857143,"Mouse",1,3,0.333333333333333,"Both",1,1,0.428571428571429,2.33333333333333,0
"91390","TFB1M","Human",1,9,0.111111111111111,"Mouse",1,3,0.333333333333333,"Both",1,1,0.333333333333333,3,0
"91391","TFB2M","Human",1,1,1,"Mouse",1,5,0.2,"Both",1,1,5,0.2,0
"91392","TFCP2","Human",1,5,0.2,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.9,1.11111111111111,1
"91394","TFDP1","Human",1,8,0.125,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.5625,1.77777777777778,1
"91395","TFDP2","Human",1,24,0.0416666666666667,"Mouse",1,16,0.0625,"Both",1,1,0.666666666666667,1.5,0
"91397","TFE3","Human",2,5,0.4,"Mouse",3,14,0.214285714285714,"Both",0.666666666666667,1.5,1.86666666666667,0.535714285714286,1
"91398","TFEB","Human",1,17,0.0588235294117647,"Mouse",1,15,0.0666666666666667,"Both",1,1,0.882352941176471,1.13333333333333,0
"91403","TFG","Human",5,10,0.5,"Mouse",1,6,0.166666666666667,"Both",5,0.2,3,0.333333333333333,4
"91404","TFIP11","Human",2,17,0.117647058823529,"Mouse",1,4,0.25,"Both",2,0.5,0.470588235294118,2.125,1
"91405","TFPI","Human",1,12,0.0833333333333333,"Mouse",1,10,0.1,"Both",1,1,0.833333333333333,1.2,0
"91409","TFRC","Human",1,15,0.0666666666666667,"Mouse",1,7,0.142857142857143,"Both",1,1,0.466666666666667,2.14285714285714,0
"91411","TGDS","Human",1,3,0.333333333333333,"Mouse",1,4,0.25,"Both",1,1,1.33333333333333,0.75,0
"91412","TGFA","Human",1,9,0.111111111111111,"Mouse",1,4,0.25,"Both",1,1,0.444444444444444,2.25,0
"91414","TGFB1","Human",1,4,0.25,"Mouse",1,5,0.2,"Both",1,1,1.25,0.8,0
"91415","TGFB1I1","Human",1,17,0.0588235294117647,"Mouse",2,13,0.153846153846154,"Both",0.5,2,0.382352941176471,2.61538461538462,1
"91416","TGFB2","Human",1,4,0.25,"Mouse",3,6,0.5,"Both",0.333333333333333,3,0.5,2,2
"91419","TGFB3","Human",1,7,0.142857142857143,"Mouse",1,1,1,"Both",1,1,0.142857142857143,7,0
"91422","TGFBR1","Human",2,10,0.2,"Mouse",2,5,0.4,"Both",1,1,0.5,2,0
"91423","TGFBR2","Human",1,2,0.5,"Mouse",2,2,1,"Both",0.5,2,0.5,2,1
"91426","TGFBRAP1","Human",1,3,0.333333333333333,"Mouse",3,8,0.375,"Both",0.333333333333333,3,0.888888888888889,1.125,2
"91427","TGIF1","Human",1,23,0.0434782608695652,"Mouse",1,12,0.0833333333333333,"Both",1,1,0.521739130434783,1.91666666666667,0
"91430","TGIF2","Human",2,9,0.222222222222222,"Mouse",1,5,0.2,"Both",2,0.5,1.11111111111111,0.9,1
"91439","TGM2","Human",1,6,0.166666666666667,"Mouse",1,4,0.25,"Both",1,1,0.666666666666667,1.5,0
"91447","TGS1","Human",1,3,0.333333333333333,"Mouse",1,5,0.2,"Both",1,1,1.66666666666667,0.6,0
"91454","THAP1","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"91456","THAP11","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"91457","THAP12","Human",1,5,0.2,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.266666666666667,3.75,2
"91467","THAP2","Human",1,4,0.25,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.375,2.66666666666667,1
"91469","THAP4","Human",2,6,0.333333333333333,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"91473","THAP7","Human",4,8,0.5,"Mouse",5,11,0.454545454545455,"Both",0.8,1.25,1.1,0.909090909090909,1
"91479","THBS1","Human",1,8,0.125,"Mouse",1,2,0.5,"Both",1,1,0.25,4,0
"91482","THBS4","Human",1,7,0.142857142857143,"Mouse",1,2,0.5,"Both",1,1,0.285714285714286,3.5,0
"91485","THEM4","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"91487","THEM6","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"91490","THEMIS2","Human",2,11,0.181818181818182,"Mouse",1,1,1,"Both",2,0.5,0.181818181818182,5.5,1
"91493","THG1L","Human",1,3,0.333333333333333,"Mouse",1,5,0.2,"Both",1,1,1.66666666666667,0.6,0
"91494","THNSL1","Human",2,2,1,"Mouse",1,5,0.2,"Both",2,0.5,5,0.2,1
"91496","THOC1","Human",1,21,0.0476190476190476,"Mouse",3,13,0.230769230769231,"Both",0.333333333333333,3,0.206349206349206,4.84615384615385,2
"91498","THOC3","Human",1,12,0.0833333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.125,8,1
"91499","THOC5","Human",3,17,0.176470588235294,"Mouse",1,6,0.166666666666667,"Both",3,0.333333333333333,1.05882352941176,0.944444444444444,2
"91500","THOC6","Human",1,10,0.1,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.35,2.85714285714286,1
"91501","THOC7","Human",2,7,0.285714285714286,"Mouse",2,14,0.142857142857143,"Both",1,1,2,0.5,0
"91506","THRA","Human",3,10,0.3,"Mouse",2,9,0.222222222222222,"Both",1.5,0.666666666666667,1.35,0.740740740740741,1
"91507","THRAP3","Human",1,4,0.25,"Mouse",3,18,0.166666666666667,"Both",0.333333333333333,3,1.5,0.666666666666667,2
"91509","THRB","Human",2,19,0.105263157894737,"Mouse",1,7,0.142857142857143,"Both",2,0.5,0.736842105263158,1.35714285714286,1
"91514","THSD1","Human",1,3,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"91520","THTPA","Human",3,8,0.375,"Mouse",1,1,1,"Both",3,0.333333333333333,0.375,2.66666666666667,2
"91521","THUMPD1","Human",2,6,0.333333333333333,"Mouse",1,2,0.5,"Both",2,0.5,0.666666666666667,1.5,1
"91524","THUMPD3","Human",2,10,0.2,"Mouse",1,10,0.1,"Both",2,0.5,2,0.5,1
"91527","THY1","Human",3,10,0.3,"Mouse",2,6,0.333333333333333,"Both",1.5,0.666666666666667,0.9,1.11111111111111,1
"91528","THYN1","Human",4,8,0.5,"Mouse",4,8,0.5,"Both",1,1,1,1,0
"91529","TIA1","Human",2,21,0.0952380952380952,"Mouse",3,28,0.107142857142857,"Both",0.666666666666667,1.5,0.888888888888889,1.125,1
"91532","TIAL1","Human",2,13,0.153846153846154,"Mouse",3,14,0.214285714285714,"Both",0.666666666666667,1.5,0.717948717948718,1.39285714285714,1
"91533","TIAM1","Human",1,7,0.142857142857143,"Mouse",2,15,0.133333333333333,"Both",0.5,2,1.07142857142857,0.933333333333333,1
"91534","TIAM2","Human",1,20,0.05,"Mouse",3,9,0.333333333333333,"Both",0.333333333333333,3,0.15,6.66666666666667,2
"91535","TICAM1","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"91538","TIE1","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"91539","TIFA","Human",1,2,0.5,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.833333333333333,1.2,2
"91541","TIGAR","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"91542","TIGD1","Human",1,1,1,"Mouse",2,4,0.5,"Both",0.5,2,2,0.5,1
"91543","TIGD2","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"91544","TIGD3","Human",1,1,1,"Mouse",1,2,0.5,"Both",1,1,2,0.5,0
"91546","TIGD5","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"91552","TIMELESS","Human",1,5,0.2,"Mouse",1,15,0.0666666666666667,"Both",1,1,3,0.333333333333333,0
"91553","TIMM10","Human",2,3,0.666666666666667,"Mouse",1,2,0.5,"Both",2,0.5,1.33333333333333,0.75,1
"91554","TIMM10B","Human",2,5,0.4,"Mouse",4,11,0.363636363636364,"Both",0.5,2,1.1,0.909090909090909,2
"91557","TIMM17A","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"91560","TIMM21","Human",1,6,0.166666666666667,"Mouse",2,8,0.25,"Both",0.5,2,0.666666666666667,1.5,1
"91562","TIMM23","Human",1,1,1,"Mouse",1,8,0.125,"Both",1,1,8,0.125,0
"91564","TIMM29","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"91565","TIMM44","Human",1,12,0.0833333333333333,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.375,2.66666666666667,1
"91566","TIMM50","Human",2,19,0.105263157894737,"Mouse",1,6,0.166666666666667,"Both",2,0.5,0.631578947368421,1.58333333333333,1
"91567","TIMM8A","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"91570","TIMM8B","Human",2,4,0.5,"Mouse",1,1,1,"Both",2,0.5,0.5,2,1
"91577","TIMMDC1","Human",1,9,0.111111111111111,"Mouse",1,2,0.5,"Both",1,1,0.222222222222222,4.5,0
"91578","TIMP1","Human",1,5,0.2,"Mouse",1,2,0.5,"Both",1,1,0.4,2.5,0
"91579","TIMP2","Human",1,5,0.2,"Mouse",2,2,1,"Both",0.5,2,0.2,5,1
"91580","TIMP3","Human",1,1,1,"Mouse",1,4,0.25,"Both",1,1,4,0.25,0
"91583","TINAGL1","Human",1,11,0.0909090909090909,"Mouse",1,9,0.111111111111111,"Both",1,1,0.818181818181818,1.22222222222222,0
"91586","TIPARP","Human",1,7,0.142857142857143,"Mouse",1,3,0.333333333333333,"Both",1,1,0.428571428571429,2.33333333333333,0
"91589","TIPRL","Human",1,2,0.5,"Mouse",1,6,0.166666666666667,"Both",1,1,3,0.333333333333333,0
"91591","TJAP1","Human",2,15,0.133333333333333,"Mouse",2,17,0.117647058823529,"Both",1,1,1.13333333333333,0.882352941176471,0
"91593","TJP2","Human",1,32,0.03125,"Mouse",1,7,0.142857142857143,"Both",1,1,0.21875,4.57142857142857,0
"91596","TK2","Human",1,21,0.0476190476190476,"Mouse",2,8,0.25,"Both",0.5,2,0.19047619047619,5.25,1
"91597","TKFC","Human",1,21,0.0476190476190476,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.166666666666667,6,1
"91598","TKT","Human",3,14,0.214285714285714,"Mouse",1,9,0.111111111111111,"Both",3,0.333333333333333,1.92857142857143,0.518518518518518,2
"91604","TLE1","Human",1,6,0.166666666666667,"Mouse",3,10,0.3,"Both",0.333333333333333,3,0.555555555555556,1.8,2
"91606","TLE2","Human",1,22,0.0454545454545455,"Mouse",1,16,0.0625,"Both",1,1,0.727272727272727,1.375,0
"91612","TLK1","Human",1,12,0.0833333333333333,"Mouse",1,7,0.142857142857143,"Both",1,1,0.583333333333333,1.71428571428571,0
"91619","TLN1","Human",1,8,0.125,"Mouse",2,8,0.25,"Both",0.5,2,0.5,2,1
"91621","TLNRD1","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"91643","TM2D2","Human",2,10,0.2,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.6,1.66666666666667,1
"91644","TM2D3","Human",5,16,0.3125,"Mouse",1,10,0.1,"Both",5,0.2,3.125,0.32,4
"91645","TM4SF1","Human",1,4,0.25,"Mouse",1,6,0.166666666666667,"Both",1,1,1.5,0.666666666666667,0
"91654","TM6SF1","Human",2,8,0.25,"Mouse",1,7,0.142857142857143,"Both",2,0.5,1.75,0.571428571428571,1
"91656","TM7SF2","Human",2,26,0.0769230769230769,"Mouse",1,15,0.0666666666666667,"Both",2,0.5,1.15384615384615,0.866666666666667,1
"91657","TM7SF3","Human",1,19,0.0526315789473684,"Mouse",1,4,0.25,"Both",1,1,0.210526315789474,4.75,0
"91658","TM9SF1","Human",2,12,0.166666666666667,"Mouse",3,13,0.230769230769231,"Both",0.666666666666667,1.5,0.722222222222222,1.38461538461538,1
"91659","TM9SF2","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"91660","TM9SF3","Human",1,7,0.142857142857143,"Mouse",1,2,0.5,"Both",1,1,0.285714285714286,3.5,0
"91661","TM9SF4","Human",2,7,0.285714285714286,"Mouse",1,10,0.1,"Both",2,0.5,2.85714285714286,0.35,1
"91662","TMA16","Human",1,9,0.111111111111111,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.148148148148148,6.75,2
"91665","TMA7","Human",2,3,0.666666666666667,"Mouse",2,4,0.5,"Both",1,1,1.33333333333333,0.75,0
"91668","TMBIM4","Human",1,14,0.0714285714285714,"Mouse",1,10,0.1,"Both",1,1,0.714285714285714,1.4,0
"91669","TMBIM6","Human",2,28,0.0714285714285714,"Mouse",4,12,0.333333333333333,"Both",0.5,2,0.214285714285714,4.66666666666667,2
"91685","TMCC2","Human",3,10,0.3,"Mouse",3,6,0.5,"Both",1,1,0.6,1.66666666666667,0
"91686","TMCC3","Human",1,4,0.25,"Mouse",4,9,0.444444444444444,"Both",0.25,4,0.5625,1.77777777777778,3
"91688","TMCO1","Human",2,9,0.222222222222222,"Mouse",1,4,0.25,"Both",2,0.5,0.888888888888889,1.125,1
"91691","TMCO3","Human",2,11,0.181818181818182,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.545454545454546,1.83333333333333,1
"91695","TMCO6","Human",1,14,0.0714285714285714,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.214285714285714,4.66666666666667,1
"91696","TMED1","Human",1,7,0.142857142857143,"Mouse",4,5,0.8,"Both",0.25,4,0.178571428571429,5.6,3
"91697","TMED10","Human",1,7,0.142857142857143,"Mouse",2,4,0.5,"Both",0.5,2,0.285714285714286,3.5,1
"91703","TMED2","Human",2,5,0.4,"Mouse",2,5,0.4,"Both",1,1,1,1,0
"91704","TMED3","Human",1,6,0.166666666666667,"Mouse",1,2,0.5,"Both",1,1,0.333333333333333,3,0
"91705","TMED4","Human",4,5,0.8,"Mouse",2,3,0.666666666666667,"Both",2,0.5,1.2,0.833333333333333,2
"91706","TMED5","Human",2,5,0.4,"Mouse",1,6,0.166666666666667,"Both",2,0.5,2.4,0.416666666666667,1
"91708","TMED7","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"91711","TMED9","Human",1,6,0.166666666666667,"Mouse",1,5,0.2,"Both",1,1,0.833333333333333,1.2,0
"91712","TMEFF1","Human",1,1,1,"Mouse",1,4,0.25,"Both",1,1,4,0.25,0
"91713","TMEFF2","Human",3,4,0.75,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"91715","TMEM101","Human",2,8,0.25,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.75,1.33333333333333,1
"91717","TMEM104","Human",1,7,0.142857142857143,"Mouse",2,4,0.5,"Both",0.5,2,0.285714285714286,3.5,1
"91719","TMEM106B","Human",1,8,0.125,"Mouse",1,6,0.166666666666667,"Both",1,1,0.75,1.33333333333333,0
"91720","TMEM106C","Human",3,22,0.136363636363636,"Mouse",2,9,0.222222222222222,"Both",1.5,0.666666666666667,0.613636363636364,1.62962962962963,1
"91721","TMEM107","Human",1,9,0.111111111111111,"Mouse",2,8,0.25,"Both",0.5,2,0.444444444444444,2.25,1
"91722","TMEM108","Human",1,11,0.0909090909090909,"Mouse",1,6,0.166666666666667,"Both",1,1,0.545454545454546,1.83333333333333,0
"91724","TMEM109","Human",1,3,0.333333333333333,"Mouse",2,8,0.25,"Both",0.5,2,1.33333333333333,0.75,1
"91725","TMEM11","Human",2,6,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",1,1,0.5,2,0
"91727","TMEM115","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"91730","TMEM119","Human",2,4,0.5,"Mouse",1,2,0.5,"Both",2,0.5,1,1,1
"91731","TMEM120A","Human",3,15,0.2,"Mouse",1,5,0.2,"Both",3,0.333333333333333,1,1,2
"91732","TMEM120B","Human",1,7,0.142857142857143,"Mouse",1,8,0.125,"Both",1,1,1.14285714285714,0.875,0
"91733","TMEM121","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"91734","TMEM121B","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"91735","TMEM123","Human",1,8,0.125,"Mouse",1,3,0.333333333333333,"Both",1,1,0.375,2.66666666666667,0
"91737","TMEM126A","Human",1,6,0.166666666666667,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.277777777777778,3.6,2
"91738","TMEM126B","Human",3,11,0.272727272727273,"Mouse",1,2,0.5,"Both",3,0.333333333333333,0.545454545454545,1.83333333333333,2
"91739","TMEM127","Human",2,3,0.666666666666667,"Mouse",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"91740","TMEM128","Human",2,2,1,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,1.66666666666667,0.6,1
"91741","TMEM129","Human",2,6,0.333333333333333,"Mouse",2,4,0.5,"Both",1,1,0.666666666666667,1.5,0
